date,result,method,rounds,fighter,opponent,fight_time,ground_str_lnd_mean_dif,ground_str_att_mean_dif,sig_str%_mean_dif,total_str_lnd_mean_dif,ctrl_mean_dif
2011-02-05,W,KO/TKO,3,Paul Taylor,Gabe Ruediger,5.7,0.3242640320276051,0.5863581719609973,1.6995316816148465,2.195258128357099,0.13637046747155504
2011-02-05,W,Decision - Unanimous,3,Demetrious Johnson,Norifumi Yamamoto,25.0,,,,,
2011-02-05,W,Decision - Unanimous,3,Chad Mendes,Michihiro Omigaw,25.0,,,,,
2011-02-05,W,KO/TKO,3,Mike Pierc,Kenny Robertso,0.48,,,,,
2011-02-05,W,Decision - Unanimous,3,Miguel Torre,Antonio Banuelo,25.0,,,,,
2011-02-05,W,KO/TKO,5,Anderson Silva,Vitor Belfort,15.42,0.5889963388012863,0.4213777976184898,0.885908049921747,0.7055348911360245,0.008693832522159379
2011-02-05,L,Decision - Split,3,Carlos Eduardo Rocha,Jake Ellenberger,25.0,-1.5632264052097469,-2.141832914171614,0.2078883568441641,-1.5309591669402867,-2.409651841225218
2011-02-05,L,Decision - Unanimous,3,Rich Franklin,Forrest Griffi,25.0,0.11426003867348294,0.03986068195144116,0.6147001726907135,-0.5018991570473694,0.2715574927120918
2011-02-05,L,Submission,3,Ryan Bader,Jon Jones,20.33,-0.2192008477433654,-0.05981496088049079,-1.21595299861876,0.4300642815436983,0.8461023499843725
2011-01-22,W,KO/TKO,3,Melvin Guillard,Evan Dunha,10.97,-0.09192570025601866,-0.10965278229645631,0.004482448920888988,-1.116935023018355,-0.7911627334843491
2011-01-22,L,KO/TKO,3,Tim Hague,Matt Mitrion,10.98,-0.354112504079953,-0.2299509719212014,-2.1651805689273775,-0.6944558405841834,0.17392241892725968
2011-01-22,W,KO/TKO,3,Mark Hominick,George Roo,5.47,-0.2484741316654552,-0.3949313462637089,0.6825021419984721,-1.2492154642582345,-0.4344191946551551
2011-01-22,W,Decision - Unanimous,3,Pat Barry,Joey Beltran,25.0,-0.95866945464485,-0.8460495573565029,-0.4701313362334192,-1.9627116174201404,-0.6672412936805238
2011-01-22,L,Decision - Unanimous,3,Cole Miller,Matt Wima,25.0,-0.7448472068661074,-0.8649535585832486,-1.3515569372342773,-0.6134511167733707,-0.5132782927121348
2011-01-22,W,Submission,3,DaMarques Johnson,Mike Guymon,15.37,-1.3086761102350535,-0.7953524631575032,0.14008638753640573,-0.6559990525123836,-0.7123036354273693
2011-01-22,L,Decision - Unanimous,3,Mike Brow,Rani Yahy,25.0,,,,,
2011-01-22,W,Decision - Unanimous,3,Waylon Low,Willamy Freire,25.0,,,,,
2011-01-22,W,Decision - Unanimous,3,Charlie Brenneman,Amilcar Alve,25.0,1.2151900644390323,1.0374763830537914,0.34349229545968046,1.169198293420138,2.0477647965669203
2011-01-22,W,Decision - Unanimous,3,Chris Cariaso,Will Campuzan,25.0,,,,,
2011-01-22,L,Submission,3,Cody McKenzi,Yves Edward,20.55,-0.8148485379841481,-1.0015779310856376,-3.521219955082543,-0.9655625593314827,-0.7686315626109261
2011-01-01,W,KO/TKO,3,Brad Tavare,Phil Baroni,20.33,0.7697270482333187,0.7040785432366408,0.2078883568441641,-0.08214740639133981,3.730092221782487
2011-01-01,W,Decision - Split,3,Jacob Volkmann,Antonio McKee,25.0,,,,,
2011-01-01,W,Submission,3,Daniel Roberts,Greg Sot,15.75,-2.8996154538268875,-2.1272252768600377,-2.5041904154661685,-2.31727774857858,-1.1741926383325358
2011-01-01,W,Decision - Split,3,Diego Nunes,Mike Brow,25.0,,,,,
2011-01-01,W,KO/TKO,3,Jeremy Stephens,Marcus Davis,10.55,0.9148207163688941,1.1637894821597736,-0.19892345900238573,0.1106820203232885,0.3128646393133668
2011-01-01,L,Decision - Unanimous,3,Josh Grispi,Dustin Poirier,25.0,,,,,
2011-01-01,W,Decision - Unanimous,3,Dong Hyun Kim,Nate Dia,25.0,2.661035739895291,2.402860835294648,1.4283238043838136,0.4426104677231509,2.5885128975290663
2011-01-01,W,KO/TKO,3,Brian Stann,Chris Leben,15.62,-0.006651351439496359,-0.10621569116432081,-0.33452739761790246,-0.9230146235924699,-0.3067425597057596
2011-01-01,L,Submission,3,Takanori Gomi,Clay Guida,20.45,-1.3303128853079025,-1.619395062087007,-0.876943152079969,-1.4695919519320952,-2.1993609130732725
2010-12-11,L,Submission,3,Dustin Hazelett,Mark Boce,10.55,-0.6392088344516095,-0.9457252001884344,0.34349229545968046,-0.8714661629855891,-2.10172583928844
2010-12-11,W,Decision - Unanimous,3,John Makdessi,Pat Audinwood,25.0,,,,,
2010-12-11,L,Decision - Unanimous,3,TJ Gran,Ricardo Almeida,25.0,-0.1746545461227941,-0.22307678965693026,-0.06331952038686937,0.6981708253350415,-0.1940867053386456
2010-12-11,W,Decision - Unanimous,3,Sean Pierson,Matthew Riddle,25.0,,,,,
2010-12-11,W,Decision - Split,3,Dan Mille,Joe Doerksen,25.0,0.28226323335678066,0.3027981535598125,-1.8939726916963435,0.3217852399514672,-0.10396202184495441
2010-12-11,W,Decision - Unanimous,3,Thiago Alves,John Howard,25.0,-0.10338046352987997,0.2005446923787793,-0.6735372441566939,-0.19697228425111124,-0.9188393684337447
2010-12-11,W,KO/TKO,3,Mac Danzi,Joe Stevenson,5.9,-0.34774874670558564,-0.281507338903235,-0.13112148969462775,1.200563758868769,-0.5245438781488462
2010-12-11,W,Submission,3,Jim Miller,Charles Oliveira,5.98,0.9606397694643388,1.1990196662641632,-1.419358906542036,0.5658903840951622,1.6534693062820218
2010-12-11,L,KO/TKO,3,Sean McCorkl,Stefan Struve,15.92,-0.3121117054091285,-0.2943964306487434,-3.1822101085437513,-0.7945525868419892,-0.5771166101868327
2010-12-11,L,Decision - Unanimous,5,Josh Koschec,Georges St-Pierre,25.0,-1.712138327769943,-1.6821219752484813,-1.148151029311002,-1.9717121422880084,-1.1817030286236772
2010-12-04,W,Decision - Unanimous,3,Ian Loveland,Tyler Tone,25.0,,,,,
2010-12-04,W,Decision - Unanimous,3,David Branc,Rich Attonito,25.0,-0.9484874428458622,-1.110705574530942,1.0893139578450217,0.24187148885191118,0.7409568859083994
2010-12-04,L,KO/TKO,3,Fredson Paixa,Pablo Garza,0.85,,,,,
2010-12-04,L,Submission,3,Will Campuzan,Nick Pac,20.55,,,,,
2010-12-04,L,Decision - Unanimous,3,Sako Chivitchia,Kyle Watso,25.0,,,,,
2010-12-04,W,Decision - Unanimous,3,Stephan Bonnar,Igor Pokrajac,25.0,0.4095383808441274,0.5511279878566077,-0.4023293669256608,0.6804425187771196,0.5982594703767219
2010-12-04,L,Submission,3,Aaron Wilkinson,Cody McKenzi,10.05,,,,,
2010-12-04,L,Decision - Split,3,Nam Pha,Leonard Garcia,25.0,,,,,
2010-12-04,L,Decision - Unanimous,3,Johny Hendricks,Rick Story,25.0,-0.7066646626199033,-1.0978164827854338,1.2927198657682966,-0.3663457976737197,-0.4569503655285778
2010-12-04,W,Decision - Unanimous,3,Demian Mai,Kendall Grove,25.0,0.3815378483969112,0.35263597497577837,0.41129426476743886,-0.16887973693625022,0.639566616977997
2010-12-04,L,Decision - Unanimous,3,Michael Johnson,Jonathan Brookin,25.0,,,,,
2010-11-20,L,Decision - Unanimous,3,Aaron Simpson,Mark Munoz,25.0,-0.2484741316654552,-0.328767341970099,0.34349229545968046,0.4164271226529891,0.36168217620578275
2010-11-20,L,Decision - Split,3,Tyson Griffi,Nik Lentz,25.0,-1.0197615254387764,-0.88729465094213,-1.3515569372342775,-0.6150875758402559,-2.3157719625859565
2010-11-20,L,KO/TKO,3,TJ O'Brien,Paul Kell,15.27,,,,,
2010-11-20,W,KO/TKO,3,Edson Barboza,Mike Lull,0.43,,,,,
2010-11-20,W,KO/TKO,3,Dennis Hallman,Karo Parisyan,5.78,-1.0337617916623845,-1.5910390602468885,-0.4023293669256608,-0.6581809979348969,-0.20159709562978653
2010-11-20,W,Decision - Split,3,Quinton Jackson,Lyoto Machida,25.0,-0.4724783912431854,-0.7111437304201818,-0.6057352748489355,0.11422768163487297,-0.3893568529083096
2010-11-20,W,Submission,3,Brian Foster,Matt Brown,10.18,0.06462273115341777,0.23921196761530444,-1.7583687530808272,-0.6025413896608034,-0.46070556067414836
2010-11-20,W,Submission,3,George Sotiropoulo,Joe Lauzo,10.72,0.2389896832110828,0.37497706733465946,-0.8769431520799694,0.9270023515211423,0.8498575451299428
2010-11-20,W,Submission,3,Phil Davis,Tim Boetsch,10.92,3.3572307966510775,3.523352544370845,0.885908049921747,0.8345424142421336,2.937746046067119
2010-11-20,W,Decision - Unanimous,3,Maiquel Falcao,Gerald Harri,25.0,,,,,
2010-11-20,W,KO/TKO,3,BJ Penn,Matt Hughe,0.35,-0.9166686559740256,-0.8993244699046042,0.14008638753640498,1.0486458088262685,-1.102843930566697
2010-11-13,W,Submission,3,Carlos Eduardo Rocha,Kris McCray,10.35,,,,,
2010-11-13,W,KO/TKO,3,Karlos Vemol,Seth Petruzelli,15.77,-0.5030244266401487,-0.6234979065507246,-0.06331952038686937,-0.5400832019413552,-0.13024838786394774
2010-11-13,W,Submission,3,Kyle Nok,Rob Kimmons,5.55,-0.12119898417810847,0.2125745113412537,0.8859080499217474,-0.019961961849705764,-0.8437354655223355
2010-11-13,L,Decision - Unanimous,3,Mark Scanlo,Pascal Krauss,25.0,,,,,
2010-11-13,W,KO/TKO,3,Vladimir Matyushenko,Alexandre Ferreira,10.33,,,,,
2010-11-13,W,Decision - Split,3,Duane Ludwig,Nick Osipcza,25.0,-0.566662000383822,-0.7455146417415374,-0.19892345900238612,-1.0127471290933365,-0.4945023169842826
2010-11-13,W,Decision - Unanimous,3,Krzysztof Soszynski,Goran Relji,25.0,-0.4610236279693242,-0.7240328221656901,-0.33452739761790246,-0.007961262025881525,-0.49825751212985303
2010-11-13,L,Decision - Unanimous,3,Peter Sobott,Amir Sadolla,25.0,-0.3884767939015366,-0.3717309811217938,-0.26672542831014445,-0.6118146577064856,1.1239867907565868
2010-11-13,L,Submission,3,Andre Winne,Dennis Sive,15.62,-0.20901883594437773,-0.3373600698004381,1.0893139578450217,0.19332320320098637,0.3015990538766554
2010-11-13,W,Decision - Unanimous,3,Yushin Okami,Nate Marquardt,25.0,0.19698888454025837,0.17820360001989793,-0.8769431520799694,0.7729024560561281,0.4593172499906147
2010-10-23,L,KO/TKO,3,Gilbert Yvel,Jon Madse,5.8,1.12991571562251,1.2376869415006886,-0.4701313362334192,-0.6219061552856104,-0.9413705393071674
2010-10-23,L,Decision - Split,3,Dongi Yang,Chris Camozz,25.0,,,,,
2010-10-23,L,Submission,3,Ryan Jense,Court McGee,5.35,-0.1631997828489329,0.23577487648316878,0.9537100192295054,-0.8308274294912755,-1.594774494636428
2010-10-23,W,Submission,3,Daniel Roberts,Mike Guymon,5.22,-2.0303261964883093,-0.981814657075858,-1.893972691696344,-1.0536586057654642,0.12886007718041428
2010-10-23,L,Decision - Unanimous,3,Patrick Cote,Tom Lawlor,25.0,0.21608015666336042,0.17820360001989793,0.4790962340751972,-0.38952896778792545,-0.7611211723197854
2010-10-23,W,Decision - Split,3,Sam Stout,Paul Taylor,25.0,-0.18101830349716141,-0.34853061597987867,-1.3515569372342773,-0.5160818022937067,-0.07016526553482039
2010-10-23,L,Decision - Unanimous,3,Gabriel Gonzaga,Brendan Schaub,25.0,0.2797177304070338,0.46434143677018447,-0.33452739761790207,0.12186449061367007,0.632056226686856
2010-10-23,L,Decision - Unanimous,3,Paulo Thiag,Diego Sanchez,25.0,-1.0999448683558049,-1.2112404901459075,-0.33452739761790246,-0.6720909000034204,-0.5658510247501213
2010-10-23,L,Decision - Split,3,Martin Kampmann,Jake Shield,25.0,,,,,
2010-10-23,L,KO/TKO,5,Brock Lesna,Cain Velasque,20.2,-0.18101830349716175,-0.644120453343538,0.6147001726907135,-1.2554885573479606,0.2377607364019575
2010-10-23,W,Decision - Unanimous,3,Matt Hamill,Tito Ortiz,25.0,-1.173764453898466,-1.4879263262828213,-0.9447451213877277,-0.41953071734748554,-1.519670591725019
2010-10-16,L,Submission,3,Vinicius Queiroz,Rob Broughton,5.72,,,,,
2010-10-16,W,KO/TKO,3,Fabio Maldonado,James McSweeney,0.8,,,,,
2010-10-16,L,Decision - Unanimous,3,Curt Warburto,Spencer Fisher,25.0,,,,,
2010-10-16,L,Submission,3,Mark Holst,Paul Sas,20.75,,,,,
2010-10-16,L,Submission,3,Cyrille Diabate,Alexander Gustafsson,10.68,0.006076163309238269,-0.12254187404196473,4.547214392540695,0.4327917133218402,-0.028858118933545247
2010-10-16,L,Decision - Unanimous,3,James Wilks,Claude Patrick,25.0,-0.8428490704313644,-0.5375706282473351,-1.6905667837730687,0.923729433387372,-0.25416982766777285
2010-10-16,W,Decision - Unanimous,3,Mike Pyle,John Hathaway,25.0,-3.1439837370025936,-3.9677875781186374,-0.5379333055411771,-2.0082597281151093,-1.7975550324972327
2010-10-16,W,KO/TKO,3,Carlos Condit,Dan Hardy,20.45,2.025932753933431,2.040247720854345,0.27569032615192246,1.95278944328029,0.5757282995032991
2010-10-16,L,Decision - Unanimous,3,Yoshihiro Akiyam,Michael Bisping,25.0,-0.20647333299463078,-0.14402369361781206,-0.26672542831014406,0.35560539400042607,1.6497141111364513
2010-09-25,W,Decision - Unanimous,3,Matt Mitrion,Joey Beltran,25.0,0.5788143270022986,0.26413087832328724,0.4790962340751968,-1.2582159891261024,0.493114006300749
2010-09-25,W,Submission,3,Sean McCorkl,Mark Hunt,5.05,,,,,
2010-09-25,W,Decision - Unanimous,3,TJ Gran,Julio Paulino,25.0,0.4833579663867885,0.47894907408176063,1.97073955884588,0.7941764239256345,0.778508837364104
2010-09-25,W,Decision - Split,3,Waylon Low,Steve Lope,25.0,0.006076163309238269,0.006349043413119268,0.2756903261519223,-0.3854378201207127,0.5456867383387354
2010-09-25,W,Submission,3,Thiago Tavare,Pat Audinwood,15.78,,,,,
2010-09-25,L,KO/TKO,3,Mirko Filipovic,Frank Mi,20.03,-0.009196854389243352,-0.07270405262599891,-0.4701313362334192,0.6886248141115451,0.1288600771804141
2010-09-25,W,Submission,3,CB Dollaway,Joe Doerksen,10.22,0.6691796817183148,0.9146003750799446,-0.6735372441566942,-0.027053284472874504,0.5869938849400104
2010-09-25,W,Decision - Split,3,Melvin Guillard,Jeremy Stephens,25.0,-0.9472146913709888,-1.0608677531149762,-0.5379333055411776,-0.9268330280818685,-0.7686315626109261
2010-09-25,L,Decision - Split,3,Evan Dunha,Sean Sherk,25.0,-0.7257559347430055,-0.5392891738134031,-0.5379333055411776,-1.6373290062878187,-1.3168900538642136
2010-09-25,W,Decision - Unanimous,3,Chris Lytle,Matt Serra,25.0,-0.5322977105622383,-0.7120030032032155,0.34349229545968046,0.8290875506858498,-1.0352504179464288
2010-09-25,W,Decision - Unanimous,3,Ryan Bader,Rogerio Nogueira,25.0,0.8970021957206654,1.0374763830537914,0.004482448920888988,0.7941764239256345,1.259173815997123
2010-09-15,L,Decision - Unanimous,3,Tomasz Drwal,David Branc,25.0,0.6169968712485026,0.6593963585188782,-1.0125470906954857,-0.31997945744530853,-0.025102923787974813
2010-09-15,W,KO/TKO,3,Brian Foster,Forrest Petz,5.12,0.5151767532586252,0.6508036306885393,-0.4023293669256608,-0.8627383812955352,-0.40813282863616196
2010-09-15,L,Decision - Unanimous,3,David Mitchell,TJ Waldburge,25.0,,,,,
2010-09-15,W,Decision - Unanimous,3,Rich Attonito,Rafael Natal,25.0,,,,,
2010-09-15,L,Decision - Unanimous,3,Jared Hamman,Kyle Kingsbury,25.0,2.3606663918251525,2.5412037533631047,0.41129426476743886,0.0645884232726914,-0.1264931927183772
2010-09-15,W,Submission,3,Cole Miller,Ross Pearson,5.82,0.6119058653490087,0.6404923572921326,-1.2159529986187605,-1.5257770465618172,0.1851880043639711
2010-09-15,L,Decision - Unanimous,3,Gleison Tiba,Jim Miller,25.0,-0.36174901292919387,-0.44906553159484425,-0.06331952038686937,-0.21497333398684748,0.1363704674715552
2010-09-15,L,Submission,3,Efrain Escudero,Charles Oliveira,10.42,0.38790160577127847,0.4574672545059133,-2.368586476850652,1.251021246764393,1.3004809625983984
2010-09-15,L,Decision - Unanimous,3,John Gunderson,Yves Edward,25.0,0.9479122547156041,1.089032750035825,-1.6905667837730687,0.3700607824245779,1.5107718907503438
2010-09-15,W,KO/TKO,3,Nate Marquardt,Rousimar Palhares,15.47,0.5100857473591314,0.48152689243086233,1.4283238043838136,0.09759034778820753,0.031225003395582165
2010-08-28,L,Submission,3,Amilcar Alve,Mike Pierc,15.18,,,,,
2010-08-28,W,Decision - Unanimous,3,Nik Lentz,Andre Winne,25.0,2.424303965568826,2.426920473219597,0.2756903261519221,1.1010124989665917,1.4206472072566532
2010-08-28,L,Decision - Unanimous,3,Nick Osipcza,Greg Sot,25.0,1.1095516920245345,1.409541498107467,0.004482448920888988,-0.06714653161155956,0.8573679354210838
2010-08-28,L,Submission,3,John Salte,Dan Mille,5.88,-0.48138765156729973,-0.5521782655589114,-0.26672542831014406,-0.7536411101698615,-0.29923216941461844
2010-08-28,W,Submission,3,Joe Lauzo,Gabe Ruediger,10.02,0.17026110356791554,0.14125487034944054,1.4961257736915718,-0.13615055559854822,0.050000979123434416
2010-08-28,L,Submission,3,Marcus Davis,Nate Dia,20.03,-0.027015375037471853,-0.045207323568914305,0.614700172690714,-0.21579156352029008,0.012449027667729843
2010-08-28,W,Decision - Unanimous,3,Gray Maynar,Kenny Florian,25.0,-0.585753272506924,-0.4963255346617084,-0.5379333055411771,-0.2744313467503397,0.8273263742565202
2010-08-28,W,Decision - Unanimous,3,Demian Mai,Mario Mirand,25.0,-1.775775901513616,-1.5936168785959899,-0.5379333055411776,-1.377677501008715,-0.6109133664969668
2010-08-28,W,Submission,3,Randy Couture,James Toney,15.32,,,,,
2010-08-28,L,Decision - Unanimous,5,BJ Penn,Frankie Edgar,25.0,-1.1635824420994783,-1.3255237702894151,1.0215119885372634,0.0307682692237323,-0.693527659699517
2010-08-07,L,Decision - Unanimous,3,Rodney Wallace,Phil Davis,25.0,-2.22123891771933,-2.270723831626698,-1.0125470906954854,-0.6718181568256062,-0.5883821956235442
2010-08-07,L,Decision - Unanimous,3,Ben Saunders,Dennis Hallman,25.0,0.14226057112069923,0.02954940855503439,2.37755137469243,0.8173595940398402,-0.22412826650320933
2010-08-07,L,KO/TKO,3,Christian Morecraf,Stefan Struve,0.37,,,,,
2010-08-07,L,Decision - Unanimous,3,Todd Brown,Tim Boetsch,25.0,,,,,
2010-08-07,W,KO/TKO,3,Johny Hendricks,Charlie Brenneman,0.67,-2.4121516389503497,-1.7697677991179384,-0.33452739761790284,-0.7400039512791522,-1.2267653703705228
2010-08-07,L,Submission,5,Chael Sonne,Anderson Silva,15.17,0.6475429066454658,1.1801156650374176,-2.02957663031186,1.6489535431952882,2.4758570431619527
2010-08-07,W,KO/TKO,3,Rick Story,Dustin Hazelett,5.25,0.6908164567911637,0.9627196509298425,-0.5379333055411771,1.0224624637561068,1.8975569907441017
2010-08-07,W,Decision - Unanimous,3,Junior Dos Santos,Roy Nelson,25.0,0.06971373705291163,0.01494177124345817,0.8859080499217474,0.5091598031098119,-0.19033151019307515
2010-08-07,W,Submission,3,Matt Hughe,Ricardo Almeida,15.25,1.0357321064818734,0.9420971041370291,0.004482448920888988,0.28196473599059646,0.4255204936804806
2010-08-07,L,Submission,3,Rafael Dos Anjo,Clay Guida,5.85,-0.3222937172081163,-0.21534333460962507,-0.13112148969462775,-0.24906623121362056,-0.5282990732944164
2010-08-07,L,Decision - Unanimous,3,Thiago Alves,Jon Fitc,25.0,-1.2984940984360656,-1.0136077500481122,-0.13112148969462775,-2.2910944035084184,-2.405896646079648
2010-08-01,L,Submission,3,Darren Elkins,Charles Oliveira,0.68,,,,,
2010-08-01,W,Submission,3,Brian Stann,Mike Massenzio,15.17,0.19698888454025837,0.24264905874743994,-1.0125470906954857,0.9441851717234359,0.19645358980068245
2010-08-01,W,KO/TKO,3,Matthew Riddle,DaMarques Johnson,20.48,1.9915684641118474,1.8683931642475664,1.4961257736915716,3.3620534430461797,3.200609706257052
2010-08-01,W,Decision - Unanimous,3,Rob Kimmons,Steve Steinbeiss,25.0,0.2924452451557684,0.3285763370508293,0.2078883568441641,0.4805217694393225,0.3353958101867895
2010-08-01,L,Submission,3,James Irvin,Igor Pokrajac,10.48,-0.2764746641126714,-0.2514327914970487,1.1571159271527804,-0.8976495080557508,-0.4794815364020007
2010-08-01,L,Decision - Split,3,Mark Munoz,Yushin Okami,25.0,0.37517409102254384,0.6465072667733698,0.27569032615192246,-0.6813641680491027,-0.9263497587248857
2010-08-01,W,Decision - Unanimous,3,Jacob Volkmann,Paul Kell,25.0,-1.5008615829409473,-2.0412979985566486,0.34349229545968085,-0.9671990183983677,-0.047634094661397515
2010-08-01,W,TKO - Doctor's Stoppage,3,Jake Ellenberger,John Howard,10.35,0.41972039264311517,1.1019218417813332,-1.2159529986187605,-0.310433446221812,0.37294776164249427
2010-08-01,W,KO/TKO,3,Jon Jones,Vladimir Matyushenko,5.87,0.47826696048729467,0.637055266159997,0.2078883568441641,-0.6674542659805793,-0.8437354655223355
2010-08-01,W,KO/TKO,3,Takanori Gomi,Tyson Griffi,5.07,-0.8721223543534542,-0.9646292014151803,-1.4193589065420353,-1.6073272567282582,-0.8662666363957582
2010-07-03,W,KO/TKO,3,Brendan Schaub,Chris Tuchscherer,5.12,0.3242640320276051,0.13523996086820328,1.9707395588458796,-0.017234530071563885,-0.7911627334843491
2010-07-03,L,Decision - Unanimous,3,Karlos Vemol,Jon Madse,25.0,,,,,
2010-07-03,W,Decision - Split,3,Daniel Roberts,Forrest Petz,25.0,0.38790160577127847,0.6422109028582004,0.6147001726907135,-1.0672957646561734,-0.5658510247501214
2010-07-03,L,KO/TKO,3,David Branc,Gerald Harri,10.58,,,,,
2010-07-03,L,Decision - Split,3,Goran Relji,Kendall Grove,25.0,0.28608148778140113,0.3930217957783713,0.27569032615192246,-0.07178316563440075,-0.0025717529145520184
2010-07-03,W,Submission,3,Ricardo Romer,Seth Petruzelli,15.08,,,,,
2010-07-03,L,Decision - Unanimous,3,Kurt Pellegrino,George Sotiropoulo,25.0,0.5406317827560945,0.4273927070997272,0.34349229545968046,0.0973176046103934,0.30910944416779607
2010-07-03,L,KO/TKO,3,Krzysztof Soszynski,Stephan Bonnar,15.13,-0.6583001065747117,-0.773011370798622,-0.33452739761790246,-0.5575387653214628,-0.24290424223106158
2010-07-03,L,Submission,3,Matt Brown,Chris Lytle,10.03,0.8677289117985756,0.8888221915889277,1.2927198657682968,-0.6527261343786132,0.2039639800918234
2010-07-03,L,Submission,3,Yoshihiro Akiyam,Chris Leben,20.67,-0.20647333299463078,0.29248688016340574,-0.6735372441566942,-0.4563510463524004,0.05375617426900496
2010-07-03,L,Submission,5,Shane Carwin,Brock Lesna,10.32,-2.4121516389503497,-1.6477510639271253,-1.8261707223885857,-1.1218444002190102,-1.6586128121111259
2010-06-19,W,Decision - Unanimous,3,John Gunderson,Mark Holst,25.0,,,,,
2010-06-19,W,KO/TKO,3,Travis Browne,James McSweeney,20.53,,,,,
2010-06-19,W,Decision - Unanimous,3,Chris Camozz,James Hammortree,25.0,,,,,
2010-06-19,W,KO/TKO,3,Kyle Nok,Josh Bryant,15.2,,,,,
2010-06-19,L,Decision - Unanimous,3,Seth Baczynski,Brad Tavare,25.0,,,,,
2010-06-19,W,Submission,3,Court McGee,Kris McCray,15.68,,,,,
2010-06-19,W,KO/TKO,3,Rich Attonito,Jamie Yager,20.42,,,,,
2010-06-19,L,Decision - Unanimous,3,Spencer Fisher,Dennis Sive,25.0,0.19698888454025837,0.16101814435922004,1.0893139578450217,0.30323870386010265,0.2715574927120917
2010-06-19,L,KO/TKO,3,Aaron Simpson,Chris Leben,20.28,0.18426136979152372,0.4462967083264725,0.14008638753640534,-1.1327541273315773,-0.1152276072816659
2010-06-19,L,Decision - Majority,3,Keith Jardine,Matt Hamill,25.0,-0.48520590599192015,-0.36571607164055653,-0.33452739761790246,-0.27034019908312695,-0.749855586883074
2010-06-12,L,Submission,3,Jesse Lennox,Mike Pyle,20.73,0.17535210946740942,0.23577487648316878,-1.0125470906954857,-0.2899777078857482,-0.37809126747159816
2010-06-12,W,Submission,3,Matt Wima,Mac Danzi,5.75,0.4935399781857763,0.6078399915368446,0.2078883568441641,-1.1785749812043607,0.5494419334843058
2010-06-12,L,Submission,3,Ricardo Funch,Claude Patrick,5.8,,,,,
2010-06-12,W,Decision - Unanimous,3,James Wilks,Peter Sobott,25.0,0.133351310796585,0.22116723917159262,0.004482448920888988,0.7191720500267338,0.786019227655245
2010-06-12,L,KO/TKO,3,David Loiseau,Mario Mirand,20.12,0.5304497709571069,0.6508036306885393,0.4790962340751968,-0.163970359735595,0.3992341276614874
2010-06-12,W,Submission,3,Mirko Filipovic,Pat Barry,20.5,0.3242640320276051,0.47894907408176063,0.34349229545968046,0.4873403488846771,0.22649515096524614
2010-06-12,L,Decision - Split,3,Tyson Griffi,Evan Dunha,25.0,0.006076163309238269,-0.11738623734376133,0.07228441822864735,0.9965518618637592,0.3767029567880647
2010-06-12,L,KO/TKO,3,Rory MacDonald,Carlos Condit,20.88,-1.457588032795249,-1.5833056051995833,0.2078883568441637,-2.635569037087733,-0.2767009985411957
2010-06-12,W,Decision - Unanimous,3,Ben Rothwel,Gilbert Yvel,25.0,0.006076163309238269,0.006349043413119268,-0.13112148969462756,-0.0035973711808546687,0.0011834422310184468
2010-06-12,W,Decision - Unanimous,3,Martin Kampmann,Paulo Thiag,25.0,0.40190187199488664,0.10430614067898315,0.41129426476743886,0.40851757049637777,0.17392241892725968
2010-06-12,L,KO/TKO,3,Chuck Liddell,Rich Franklin,20.92,-0.27902016706241844,-0.19901715173198123,-0.4701313362334188,-0.6830006271159879,-0.5282990732944167
2010-05-29,W,Submission,3,Ryan Jense,Jesse Forbes,5.1,0.8715471662231961,1.20933093966057,1.3605218350760553,-0.2381565041010532,0.30535424902222585
2010-05-29,L,Decision - Unanimous,3,Joe Brammer,Aaron Rile,25.0,-0.3973860542256509,-0.36571607164055653,-1.5549628451575521,-1.7764280269730526,-0.8136939043577717
2010-05-29,L,KO/TKO,3,Luiz Cane,Cyrille Diabate,10.22,,,,,
2010-05-29,L,KO/TKO,3,Waylon Low,Melvin Guillard,15.47,,,,,
2010-05-29,L,Decision - Unanimous,3,Dan Lauzon,Efrain Escudero,25.0,-0.3973860542256509,0.16359596270832175,-0.4023293669256608,-0.8218269046234076,-0.7047932451362284
2010-05-29,L,Decision - Unanimous,3,Amir Sadolla,Dong Hyun Kim,25.0,-2.6883387089978923,-2.464060207809324,-0.944745121387727,-0.6603629433574104,-1.8876797159909242
2010-05-29,L,Decision - Unanimous,3,Diego Sanchez,John Hathaway,25.0,-2.213602408870089,-2.952986421355609,-0.26672542831014406,-2.215544543253889,-1.752492690750387
2010-05-29,W,Decision - Split,3,Rogerio Nogueira,Jason Brilz,25.0,-1.5530443934107592,-1.432932868168652,0.2078883568441641,-2.3014586442653573,-2.454714182972064
2010-05-29,L,KO/TKO,3,Todd Duffe,Mike Russo,10.58,-2.0303261964883093,-2.2277601924750035,1.4961257736915723,-2.240091429257166,-4.253452657700315
2010-05-29,L,Decision - Unanimous,3,Dan Mille,Michael Bisping,25.0,-0.40374981160001827,-0.6123273603712839,-0.6735372441566939,-0.23379261325602618,0.29784385873108493
2010-05-29,W,Decision - Unanimous,3,Rashad Evans,Quinton Jackson,25.0,0.006076163309238269,0.18078141836899955,-1.2837549679265192,-0.9671990183983677,0.6358114218324264
