result,fighter,opponent,date,weight_class,method,type,kd_dif,str_dif,td_dif,sub_dif,td_avg_dif,td_def_dif,sub_avg_dif,str_dif,slpm_dif,str_acc_dif,sapm_dif,str_def_dif,str_efc_dif,stance_win_ratio,win_perc_dif,win_strk_dif,lose_strk_dif
lose,Keith Wisniewski,Chris Clements,2012-04-21,Welterweight,S-DEC,Split,-2.687528346661149,-1.4926561208378195,1.1820419729112939,0.8521881943582889,0.8821221256862775,1.5903737345083626,0.0,-1.4926561208378195,-0.5659231630149858,0.22569826496574977,1.5760405132143838,-0.19468081383694125,0.0,0.23225199010944048,0.001393404252148399,0.009144189518573277,1.001956516068944
lose,Thiago Silva,Alexander Gustafsson,2012-04-14,Light Heavyweight,U-DEC,Unanimous,-1.3416592795753575,-1.419052431133058,-0.3897530514819292,-0.008752130294404926,-0.2784461371877165,-0.44779726472843606,0.29999999999999993,-1.419052431133058,-0.08293878276375291,0.8042334544358265,-0.6131498917056694,1.3721866145631452,-0.031439999999999996,0.23225199010944048,-0.29558748868907925,-2.218206202167428,1.001956516068944
lose,Alessio Sakara,Brian Stann,2012-04-14,Middleweight,KO/TKO,Punch,-1.3416592795753575,-0.4254026201187774,0.0031957046163765875,-0.008752130294404926,1.1568460139994452,0.07038180287413995,-0.3,-0.4254026201187774,0.41259064632517456,0.3909940333857715,0.0997564937582095,-0.020584432903598227,-0.013359999999999999,0.23225199010944048,-0.17184544996356763,0.009144189518573277,-0.018188382616538157
win,Siyar Bahadurzada,Paulo Thiago,2012-04-14,Welterweight,KO/TKO,Punch,1.3500788545962257,0.08982320781455337,0.0031957046163765875,-0.008752130294404926,-0.054181738564722436,-0.03325401064637533,-0.8999999999999999,0.08982320781455337,0.7387619161052279,0.0604024965457276,0.7874272549578802,-1.2392590994369985,-0.03252,0.23225199010944048,-1.4092658372186828,-0.547693408402927,-0.018188382616538157
lose,Diego Nunes,Dennis Siver,2012-04-14,Featherweight,U-DEC,Unanimous,0.004209787510434131,-0.7198173789378235,0.0031957046163765875,-0.008752130294404926,0.17568927002384635,0.0012912605271297633,0.3,-0.7198173789378235,-0.7352813223238595,0.8868813386458375,-0.04534834576098708,-0.6299217661702989,-0.006479999999999998,0.23225199010944048,-0.19659385770866994,0.009144189518573277,-0.018188382616538157
win,John Maguire,DaMarques Johnson,2012-04-14,Welterweight,SUB,Armbar,0.004209787510434131,-0.35179893041401583,1.1820419729112939,-0.008752130294404926,0.9101551755141517,2.0049169885904234,0.40000000000000013,-0.35179893041401583,-0.45301772347573627,0.3083461491757604,-0.8213437918853862,1.198090233629802,-0.0198,1.1593393261852534,1.0655749372915475,0.009144189518573277,-0.018188382616538157
lose,Damacio Page,Brad Pickett,2012-04-14,Bantamweight,SUB,Rear Naked Choke,-1.3416592795753575,-0.49900630982353894,-1.1756505636785408,-0.008752130294404926,0.09159012054022343,-1.2077932305455472,0.5,-0.49900630982353894,-0.6223758827846103,0.5562898018057937,-1.357600807499808,-0.3687771947702843,0.0,0.23225199010944048,0.001393404252148399,0.009144189518573277,-0.018188382616538157
lose,Papy Abedi,James Head,2012-04-14,Welterweight,SUB,Rear Naked Choke,0.004209787510434131,-0.38860077526639664,0.39614446071468234,-0.8696924549470987,1.7175070105569303,-0.5514330782489513,0.5,-0.38860077526639664,0.01742160793780204,0.5562898018057941,0.03035852703163729,-0.10763262337026974,-0.03333,1.1593393261852534,0.001393404252148399,0.009144189518573277,-0.018188382616538157
lose,Tom DeBlass,Cyrille Diabate,2012-04-14,Light Heavyweight,M-DEC,Majority,0.004209787510434131,-1.750269034804485,0.0031957046163765875,0.8521881943582889,-0.09342800832374643,-0.8623405188104968,0.3,-1.750269034804485,-1.6197072653813116,-2.99756921922468,1.6769830102712155,-2.0226928136370415,-0.01047,-1.880897177516757,-1.2360269830029669,0.009144189518573277,-1.0383332813020205
win,Francis Carmont,Magnus Cedenblad,2012-04-14,Middleweight,SUB,Rear Naked Choke,0.004209787510434131,0.605049035747884,0.7890932168129882,-0.008752130294404926,-0.6036295151910579,0.24310815874166503,-0.4,0.605049035747884,-0.11430140485798843,-0.7660763455543828,-0.8655061343477504,1.6333311859631587,0.01961,0.23225199010944048,2.476234178762379,0.5659817874400735,-0.018188382616538157
lose,Yoislandy Izquierdo,Reza Madadi,2012-04-14,Lightweight,SUB,Guillotine Choke,0.004209787510434131,1.267482243090738,-1.1756505636785408,-0.8696924549470987,-1.7754109979962016,-1.3459743152395676,-0.5,1.267482243090738,0.24950501143514803,0.47364191759578256,-1.1998781558485077,-3.502512051570456,0.0,1.1593393261852534,0.001393404252148399,0.009144189518573277,-0.018188382616538157
win,Simeon Thoresen,Besam Yousef,2012-04-14,Welterweight,SUB,Rear Naked Choke,0.004209787510434131,0.31063427692883794,0.39614446071468234,2.5740688436636767,-0.11585444818604584,0.0012912605271297633,1.7,0.31063427692883794,0.431408219581716,-0.8487242297643939,-0.07689287609124709,2.242668519229859,0.0,0.23225199010944048,0.001393404252148399,0.009144189518573277,-0.018188382616538157
lose,Thiago Alves,Martin Kampmann,2012-03-02,Welterweight,SUB,Guillotine Choke,0.004209787510434131,0.5314453460431225,0.39614446071468234,-0.8696924549470987,-0.6428757849500819,-0.5168878070754462,-1.7,0.5314453460431225,0.30595773120477227,-0.10489327187429456,0.09344758769215761,-0.020584432903598227,0.00786,0.23225199010944048,0.001393404252148399,0.009144189518573277,-0.018188382616538157
lose,Yasuhiro Urushitani,Joseph Benavidez,2012-03-02,Flyweight,KO/TKO,Punch,-1.3416592795753575,-0.38860077526639664,-0.3897530514819292,-0.8696924549470987,-0.788647644055028,0.6231061416502209,-0.6,-0.38860077526639664,-0.045303636250669535,0.3909940333857715,1.2921397402420425,0.3276083289630879,0.0,-0.37295967591867973,-2.473447370258082,-1.1045310063244274,-0.018188382616538157
lose,Court McGee,Constantinos Philippou,2012-03-02,Middleweight,U-DEC,Unanimous,0.004209787510434131,-0.09418601644735046,0.0031957046163765875,-0.008752130294404926,0.8372692459616785,0.13947234522114973,0.10000000000000003,-0.09418601644735046,1.516554944042278,0.14305038075573867,0.6044689790423716,0.5017047098964299,-0.05063,0.23225199010944048,0.8180908598405243,0.5659817874400735,-0.018188382616538157
lose,Aaron Rosa,James Te Huna,2012-03-02,Light Heavyweight,KO/TKO,Punches,0.004209787510434131,-0.8302229134949658,0.0031957046163765875,-0.008752130294404926,-1.3380954206813633,0.9340135822117664,0.2,-0.8302229134949658,-0.020213538575280795,-0.3528369245043278,0.9009875641468167,-1.5004036708370128,0.0,0.23225199010944048,0.001393404252148399,0.009144189518573277,-0.018188382616538157
win,Anthony Perosh,Nick Penner,2012-03-02,Light Heavyweight,KO/TKO,Punches,0.004209787510434131,0.7154545703050263,0.7890932168129882,-0.008752130294404926,1.1400261841027204,-0.24052563768740565,1.1,0.7154545703050263,0.6258564765659786,1.0521771070658597,-0.5185163007148887,1.2851384240964736,0.0,-1.880897177516757,1.2388137915072637,1.1228193853615738,-0.018188382616538157
win,Steven Siler,Cole Miller,2012-03-02,Featherweight,U-DEC,Unanimous,0.004209787510434131,0.31063427692883794,0.0031957046163765875,0.8521881943582889,-0.07100156846144706,0.5885608704767159,-0.19999999999999996,0.31063427692883794,0.11778199863935701,0.6389376860158043,-0.5752964553093571,-0.45582538523695487,-0.01657,0.23225199010944048,0.7438456366052176,0.009144189518573277,-0.018188382616538157
lose,Kyle Noke,Andrew Craig,2012-03-02,Middleweight,U-DEC,Unanimous,0.004209787510434131,-0.02058232674258893,0.7890932168129882,0.8521881943582889,0.562545357648511,-0.2059803665139004,0.8,-0.02058232674258893,0.5129510370267293,0.8042334544358265,-0.5752964553093571,1.198090233629802,0.01099,1.1593393261852534,1.8575239851348213,0.009144189518573277,1.001956516068944
lose,Jake Hecht,TJ Waldburger,2012-03-02,Welterweight,SUB,Armbar,0.004209787510434131,-0.057384171594969696,-0.3897530514819292,-0.8696924549470987,-0.553170025500884,0.0012912605271297633,-4.8,-0.057384171594969696,0.7638520137806163,-0.3528369245043278,0.2385524272113539,1.3721866145631452,0.0,0.23225199010944048,0.8180908598405243,0.009144189518573277,-0.018188382616538157
win,Daniel Pineda,Mackens Semerzier,2012-03-02,Featherweight,SUB,Armbar,1.3500788545962257,0.1634268975193149,0.0031957046163765875,1.7131285190109828,-0.23919986742869265,-0.06779928181988042,-0.40000000000000013,0.1634268975193149,0.09896442538281532,0.3083461491757604,-0.18414427921413148,-0.020584432903598227,0.0,0.23225199010944048,0.001393404252148399,0.009144189518573277,-0.018188382616538157
win,Benson Henderson,Frankie Edgar,2012-02-25,Lightweight,U-DEC,Unanimous,0.004209787510434131,0.6786527254526455,-1.5685993197768464,2.5740688436636767,0.06355707071234928,-0.06779928181988042,0.5,0.6786527254526455,-0.5408330653395967,0.3909940333857715,-0.6446944220359293,-0.19468081383694125,0.004240000000000001,1.1593393261852534,0.2736258894482737,-1.6613686042459277,-0.018188382616538157
lose,Quinton Jackson,Ryan Bader,2012-02-25,Light Heavyweight,U-DEC,Unanimous,0.004209787510434131,-1.4558542759854387,-1.1756505636785408,-0.008752130294404926,-1.0353384825403213,-0.24052563768740584,-0.30000000000000004,-1.4558542759854387,0.2557775358539951,0.886881338645838,0.7117203821652559,-1.4133554803703408,-0.005129999999999999,0.23225199010944048,-0.12234863447336322,-0.547693408402927,1.001956516068944
lose,Cheick Kongo,Mark Hunt,2012-02-25,Heavyweight,KO/TKO,Punches,-1.3416592795753575,-0.20459155100449275,0.0031957046163765875,-0.008752130294404926,1.005467544928924,-0.4132519935549309,0.0,-0.20459155100449275,0.3122302556236196,1.05217710706586,-1.0169198799329988,0.24056013849641636,-0.007859999999999999,0.23225199010944048,-0.7163104203558185,0.5659817874400735,-0.018188382616538157
lose,Yoshihiro Akiyama,Jake Shields,2012-02-25,Welterweight,U-DEC,Unanimous,0.004209787510434131,-2.155089328180673,0.0031957046163765875,-0.008752130294404926,-0.30087257705001597,1.9703717174169184,-0.19999999999999996,-2.155089328180673,0.3937730730686329,0.3909940333857715,1.1533438067888977,0.06646375756307232,0.0,0.23225199010944048,-0.19659385770867008,0.009144189518573277,1.001956516068944
lose,Yushin Okami,Tim Boetsch,2012-02-25,Middleweight,KO/TKO,Punches,-1.3416592795753575,-0.49900630982353894,0.39614446071468234,-0.8696924549470987,0.2990346892664931,0.8649230398647563,-0.30000000000000004,-0.49900630982353894,-0.5596506385961384,-1.0140199981844156,-0.40495599152595246,0.24056013849641636,0.006710000000000001,1.1593393261852534,0.32312270493847833,-1.1045310063244274,1.001956516068944
lose,Bart Palaszewski,Hatsu Hioki,2012-02-25,Featherweight,U-DEC,Unanimous,0.004209787510434131,-1.5294579656902003,-0.782701807580235,-0.8696924549470987,-1.0633715323681956,-0.03325401064637533,-0.09999999999999998,-1.5294579656902003,0.14287209631474576,-0.8487242297643934,1.1722705249870538,-0.7169699566369704,0.05882,0.23225199010944048,0.001393404252148399,0.009144189518573277,-0.018188382616538157
win,Anthony Pettis,Joe Lauzon,2012-02-25,Lightweight,KO/TKO,Kick,1.3500788545962257,0.31063427692883794,0.0031957046163765875,-0.008752130294404926,-0.9960922127812976,0.2085628875681599,-0.8999999999999999,0.31063427692883794,0.11778199863935701,0.6389376860158043,-1.2251137801127157,-0.020584432903598227,-0.01515,0.23225199010944048,-0.5678199738852046,-0.547693408402927,-0.018188382616538157
lose,Eiji Mitsuoka,Takanori Gomi,2012-02-25,Lightweight,KO/TKO,Punches,1.3500788545962257,-0.6094118443806812,0.39614446071468234,0.8521881943582889,0.6017916274075349,-1.4841553999335877,0.8,-0.6094118443806812,-1.4691666793289797,0.6389376860158047,-0.7897992615551261,-1.3263072899036696,-0.02326,-0.37295967591867973,-0.6173167893754092,0.009144189518573277,-2.0584781799875027
lose,Norifumi Yamamoto,Vaughan Lee,2012-02-25,Bantamweight,SUB,Armbar,-1.3416592795753575,0.23703058722407644,0.39614446071468234,-1.7306327795997924,-0.22238003753196806,-0.9314310611575066,-1.0,0.23703058722407644,-0.8795493839573448,-0.1875411560843052,-0.03273053362888302,-1.1522109089703272,0.0,1.1593393261852534,0.001393404252148399,0.009144189518573277,2.022101414754426
win,Riki Fukuda,Steve Cantwell,2012-02-25,Middleweight,U-DEC,Unanimous,0.004209787510434131,2.81315972689073,0.7890932168129882,-0.8696924549470987,0.8540890758584032,-0.34416145120792113,-0.7,2.81315972689073,0.3686829753932444,0.7215855702258154,-1.2882028407732358,0.7628492812964445,0.0,1.1593393261852534,-0.6173167893754092,0.009144189518573277,-2.0584781799875027
lose,Takeya Mizugaki,Chris Cariaso,2012-02-25,Bantamweight,U-DEC,Unanimous,0.004209787510434131,-0.35179893041401583,0.7890932168129882,-0.008752130294404926,0.1981157098861457,0.4503797857826955,-0.7000000000000001,-0.35179893041401583,-0.0013959653187393777,-0.5181326929243495,0.6612491336368398,-0.3687771947702843,0.01575,-1.880897177516757,1.659536723174003,0.5659817874400735,-1.0383332813020205
win,Jake Ellenberger,Diego Sanchez,2012-02-15,Welterweight,U-DEC,Unanimous,1.3500788545962257,1.1938785533859764,0.7890932168129882,-0.008752130294404926,0.2990346892664931,1.383102107467332,-0.4,1.1938785533859764,-0.15193655137107154,0.14305038075573867,-0.11474631248755927,0.3276083289630869,0.031380000000000005,-1.880897177516757,0.19938066621296674,1.6796569832830741,-0.018188382616538157
win,Stefan Struve,Dave Herman,2012-02-15,Heavyweight,KO/TKO,Punches,1.3500788545962257,-0.167789706152112,0.39614446071468234,-0.008752130294404926,-0.519530365707435,-0.10234455299338512,1.7,-0.167789706152112,-1.1806305560620094,-1.0966678823944267,0.16915446048478197,-0.19468081383694077,-0.010050000000000002,0.23225199010944048,-0.9390460900617392,0.009144189518573277,-0.018188382616538157
lose,Aaron Simpson,Ronny Markes,2012-02-15,Middleweight,S-DEC,Split,1.3500788545962257,-0.2781952407092543,-0.782701807580235,-0.008752130294404926,0.3663140088533912,-0.5859783494224564,0.0,-0.2781952407092543,0.883029977738713,-0.10489327187429456,0.0682119634279492,0.9369456622297879,0.00977,0.23225199010944048,-0.7163104203558185,1.1228193853615738,-0.018188382616538157
win,Stipe Miocic,Philip De Fries,2012-02-15,Heavyweight,KO/TKO,Punch,1.3500788545962257,0.016219518109791838,0.0031957046163765875,-0.008752130294404926,-0.7998608639861776,-1.104157417025032,-0.6,0.016219518109791838,1.5667351393930558,0.473641917595783,0.5224532001836951,1.4592348050298165,0.0,0.23225199010944048,0.001393404252148399,0.009144189518573277,-0.018188382616538157
win,TJ Dillashaw,Walel Watson,2012-02-15,Bantamweight,U-DEC,Unanimous,0.004209787510434131,2.702754192333588,1.1820419729112939,3.4350091683163706,0.8765155157207026,0.5540155993032108,-0.5999999999999999,2.702754192333588,1.8615437870788727,0.9695292228558486,-0.19676209134623554,1.6333311859631592,0.0,0.23225199010944048,0.001393404252148399,0.009144189518573277,-0.018188382616538157
lose,John Albert,Ivan Menjivar,2012-02-15,Bantamweight,SUB,Rear Naked Choke,0.004209787510434131,0.20022874237169566,-0.3897530514819292,0.8521881943582889,-0.3120857969811657,0.41583451460919046,5.1,0.20022874237169566,0.15541714515244012,0.9695292228558486,0.042976339163741356,-2.632030146903742,0.03463,0.23225199010944048,0.8180908598405243,-0.547693408402927,-0.018188382616538157
lose,Vagner Rocha,Jonathan Brookins,2012-02-15,Featherweight,KO/TKO,Punches,0.004209787510434131,-0.4254026201187774,-0.3897530514819292,-0.008752130294404926,-0.30087257705001597,-1.035066874678022,1.5999999999999999,-0.4254026201187774,-0.045303636250669535,0.22569826496574932,0.5539977305139554,-0.7169699566369704,0.0,-1.880897177516757,0.001393404252148399,0.5659817874400735,-1.0383332813020205
lose,Anton Kuivanen,Justin Salas,2012-02-15,Lightweight,U-DEC,Unanimous,0.004209787510434131,-0.46220446497115814,-1.5685993197768464,-0.008752130294404926,-0.6877286646746807,2.454005513845989,0.4,-0.46220446497115814,-0.7352813223238595,-0.4354848087143385,-0.8339616040174903,-0.10763262337026974,0.0,-1.880897177516757,0.001393404252148399,0.009144189518573277,-0.018188382616538157
lose,Nick Diaz,Carlos Condit,2012-02-04,Welterweight,U-DEC,Unanimous,0.004209787510434131,-1.7134671899521041,0.39614446071468234,-0.008752130294404926,0.38874044871569075,0.761287226344241,0.0,-1.7134671899521041,1.271926491707238,0.22569826496574932,0.7432649124955161,0.3276083289630869,-0.007560000000000001,1.1593393261852534,-0.5925683816303069,-0.547693408402927,-0.018188382616538157
win,Fabricio Werdum,Roy Nelson,2012-02-04,Heavyweight,U-DEC,Unanimous,0.004209787510434131,2.371537588662161,0.0031957046163765875,-0.8696924549470987,0.34388756899109196,-1.1732479593720422,1.0999999999999999,2.371537588662161,0.8704849289010184,1.3001207596958928,-1.351291901433756,0.7628492812964449,-0.01818,0.23225199010944048,-0.2460906731988746,-0.547693408402927,1.001956516068944
win,Josh Koscheck,Mike Pierce,2012-02-04,Welterweight,S-DEC,Split,0.004209787510434131,-0.3149970855616351,0.39614446071468234,-0.008752130294404926,-0.3457254567746148,-0.24052563768740545,0.2,-0.3149970855616351,-0.5345605409207497,-0.5181326929243495,-0.051657251827038966,0.0664637575630733,0.01163,0.23225199010944048,0.3478711126835807,0.009144189518573277,-0.018188382616538157
lose,Scott Jorgensen,Renan Barao,2012-02-04,Bantamweight,U-DEC,Unanimous,0.004209787510434131,-1.1614395171663927,0.0031957046163765875,-0.008752130294404926,0.6298246772354091,-1.1041574170250323,0.19999999999999996,-1.1614395171663927,-0.2711145153291679,0.30834614917576086,-0.3040134944691199,0.6758010908297739,-0.02703,0.23225199010944048,0.001393404252148399,0.5659817874400735,-0.018188382616538157
lose,Clifford Starks,Ed Herman,2012-02-04,Middleweight,SUB,Rear Naked Choke,0.004209787510434131,-0.46220446497115814,-0.782701807580235,-1.7306327795997924,-0.009328858840123714,0.035836531700634854,-1.0,-0.46220446497115814,-0.8732768595384975,-1.2619636508144485,-0.7645636372909178,1.3721866145631445,-0.00781,0.23225199010944048,-1.3597690217284784,-1.1045310063244274,-0.018188382616538157
win,Dustin Poirier,Max Holloway,2012-02-04,Featherweight,SUB,Triangle Armbar,0.004209787510434131,-0.02058232674258893,0.39614446071468234,2.5740688436636767,0.6242180672698343,-0.7241594341164764,0.8999999999999999,-0.02058232674258893,-1.0489075432662187,0.22569826496574977,-0.33555802479938024,-0.45582538523695487,0.0,1.1593393261852534,2.476234178762379,1.6796569832830741,-0.018188382616538157
win,Edwin Figueroa,Alex Caceres,2012-02-04,Bantamweight,S-DEC,Split,1.3500788545962257,-0.5358081546759197,-0.3897530514819292,-6.035334402863262,-0.21677342756639315,-0.9314310611575068,-0.09999999999999998,-0.5358081546759197,-1.0112723967531356,-1.0140199981844156,0.12499211802241761,-1.0651627185036556,0.0,-1.880897177516757,-0.8153040513362277,-0.547693408402927,1.001956516068944
lose,Chris Cope,Matt Brown,2012-02-04,Welterweight,KO/TKO,Punches,-1.3416592795753575,-1.0510339826092505,-0.3897530514819292,-0.008752130294404926,-0.940026113125549,0.5885608704767159,-1.3,-1.0510339826092505,0.11150947422050997,-2.419034029754603,1.2038150553173141,-0.4558253852369558,-0.016,0.23225199010944048,0.14988385072276222,0.009144189518573277,-0.018188382616538157
lose,Henry Martinez,Matthew Riddle,2012-02-04,Welterweight,S-DEC,Split,0.004209787510434131,-0.2781952407092543,-0.782701807580235,-0.008752130294404926,-1.9660357368257464,-0.30961618003441566,-0.5,-0.2781952407092543,-0.15193655137107154,-1.4272594192344707,0.8063539731560361,0.5017047098964299,0.0,-0.37295967591867973,-1.2360269830029669,0.009144189518573277,-2.0584781799875027
lose,Michael Kuiper,Rafael Natal,2012-02-04,Middleweight,U-DEC,Unanimous,1.3500788545962257,-0.24139339585687353,-2.3544968319734583,-1.7306327795997924,-0.13828088804834526,0.07038180287413995,-0.5,-0.24139339585687353,0.09896442538281532,0.5562898018057941,0.7243381942973601,-0.2817290043036118,0.0,0.23225199010944048,0.001393404252148399,0.009144189518573277,-1.0383332813020205
win,Rashad Evans,Phil Davis,2012-01-28,Light Heavyweight,U-DEC,Unanimous,0.004209787510434131,0.3842379666335995,0.39614446071468234,-0.008752130294404926,-0.003722248874548984,0.035836531700634854,-0.6,0.3842379666335995,-0.45929024789458345,0.22569826496574932,0.6927936639670997,-0.804018147103641,0.01316,0.23225199010944048,-0.19659385770866994,-1.1045310063244274,-0.018188382616538157
win,Chael Sonnen,Michael Bisping,2012-01-28,Middleweight,U-DEC,Unanimous,0.004209787510434131,0.3474361217812187,1.1820419729112939,-0.008752130294404926,1.5493087115896846,0.10492707404764504,0.10000000000000003,0.3474361217812187,-0.7980065665123313,0.3909940333857715,-1.0106109738669469,-0.28172900430361275,-0.00536,1.1593393261852534,-0.7410588281009208,-1.6613686042459277,-0.018188382616538157
win,Chris Weidman,Demian Maia,2012-01-28,Middleweight,U-DEC,Unanimous,0.004209787510434131,0.23703058722407644,1.5749907290095995,-0.008752130294404926,0.8036295861682294,0.13947234522115012,-0.09999999999999998,0.23703058722407644,0.7575794893617691,-0.022245387664283488,0.680175851834996,-0.9781145280369841,0.0,-1.880897177516757,0.620103597879706,1.1228193853615738,-0.018188382616538157
lose,Nik Lentz,Evan Dunham,2012-01-28,Lightweight,KO/TKO,Other,0.004209787510434131,-1.087835827461631,0.0031957046163765875,-0.8696924549470987,0.8316626359961037,-1.2423385017190525,0.19999999999999996,-1.087835827461631,-1.1994481293185508,0.6389376860158043,-0.1778353731480796,-0.9781145280369841,-0.00431,-1.880897177516757,0.19938066621296674,-0.547693408402927,1.001956516068944
lose,Jon Olav Einemo,Mike Russow,2012-01-28,Heavyweight,U-DEC,Unanimous,0.004209787510434131,0.3474361217812187,-2.3544968319734583,-0.008752130294404926,-1.6408523588224053,1.4867379209878473,-0.7,0.3474361217812187,0.36241045097439695,0.39099403338577193,0.0997564937582095,-0.6299217661702979,-0.02041,0.23225199010944048,-2.473447370258082,-1.6613686042459277,1.001956516068944
win,Cub Swanson,George Roop,2012-01-28,Featherweight,KO/TKO,Punch,1.3500788545962257,0.2738324320764572,0.7890932168129882,-0.008752130294404926,0.02431080095332542,0.07038180287413995,0.30000000000000004,0.2738324320764572,0.7701245381994634,1.3001207596958924,0.8000450670899841,-0.020584432903598227,-0.0061,0.23225199010944048,-0.49357475064989775,0.009144189518573277,-0.018188382616538157
win,Charles Oliveira,Eric Wisely,2012-01-28,Featherweight,SUB,Calf Slicer,0.004209787510434131,0.12662505266693413,0.39614446071468234,1.7131285190109828,1.3306509229322656,0.9685588533852716,1.9,0.12662505266693413,1.2781990161260852,0.473641917595783,0.711720382165256,-0.4558253852369558,0.0,-1.880897177516757,1.2388137915072637,0.009144189518573277,2.022101414754426
lose,Shane Roller,Michael Johnson,2012-01-28,Lightweight,U-DEC,Unanimous,0.004209787510434131,-0.3149970855616351,0.0031957046163765875,-0.008752130294404926,1.123206354205996,-1.3114290440660625,1.7999999999999998,-0.3149970855616351,-1.4189864839782023,-0.4354848087143385,-0.7897992615551261,0.15351194802974483,0.0007099999999999988,-1.880897177516757,0.8180908598405244,0.009144189518573277,-0.018188382616538157
lose,Joey Beltran,Lavar Johnson,2012-01-28,Heavyweight,KO/TKO,Punches,-1.3416592795753575,-1.6030616553949617,0.0031957046163765875,-0.008752130294404926,-0.07100156846144706,0.7267419551707358,-0.6,-1.6030616553949617,-0.30874966184225106,-1.5925551876544932,1.7274542587996318,-0.10763262337026974,0.0,0.23225199010944048,0.9913297140562406,0.009144189518573277,1.001956516068944
lose,Melvin Guillard,Jim Miller,2012-01-20,Lightweight,SUB,Rear Naked Choke,0.004209787510434131,0.42103981148598024,-0.3897530514819292,-0.8696924549470987,-0.14388749801392012,0.4503797857826955,-1.6,0.42103981148598024,0.048784230032038106,-0.1048932718742941,-0.77087254335697,0.6758010908297739,0.02976,-1.880897177516757,-0.44407793515969296,0.009144189518573277,-0.018188382616538157
win,Josh Neer,Duane Ludwig,2012-01-20,Welterweight,SUB,Guillotine Choke,0.004209787510434131,-0.7198173789378235,0.39614446071468234,0.8521881943582889,0.3719206188189662,-0.44779726472843584,1.2,-0.7198173789378235,-0.8481867618631087,0.14305038075573867,0.3710394545984466,0.0664637575630733,-0.0012000000000000001,0.23225199010944048,-0.4193295274145909,-0.547693408402927,-0.018188382616538157
win,Mike Easton,Jared Papazian,2012-01-20,Bantamweight,M-DEC,Majority,0.004209787510434131,0.605049035747884,0.39614446071468234,-0.008752130294404926,0.4223801085091398,0.5540155993032108,0.0,0.605049035747884,0.09896442538281532,-0.18754115608430566,0.3016414878718745,1.459234805029816,0.03226,-0.37295967591867973,2.476234178762379,0.5659817874400735,-0.018188382616538157
lose,Christian Morecraft,Pat Barry,2012-01-20,Heavyweight,KO/TKO,Punch,-1.3416592795753575,-0.35179893041401583,0.7890932168129882,0.8521881943582889,1.829639209868427,-0.8968857899840017,2.0,-0.35179893041401583,0.04878423003203783,-1.5099073034444817,-0.6762389523661896,-1.1522109089703265,-0.04255,0.23225199010944048,0.001393404252148399,0.009144189518573277,-1.0383332813020205
win,Jorge Rivera,Eric Schafer,2012-01-20,Middleweight,KO/TKO,Punches,0.004209787510434131,-0.02058232674258893,-0.782701807580235,-0.008752130294404926,-0.5419568055697346,0.4503797857826955,-1.7,-0.02058232674258893,0.7826695870371582,1.13482499127587,-0.4617361461204206,-0.19468081383694125,0.02151,0.23225199010944048,0.17463225846786454,0.009144189518573277,-0.018188382616538157
lose,Kamal Shalorus,Khabib Nurmagomedov,2012-01-20,Lightweight,SUB,Rear Naked Choke,-1.3416592795753575,-0.8302229134949658,-1.1756505636785408,-0.8696924549470987,-1.8202638777208007,-0.13688982416689022,-0.8,-0.8302229134949658,-0.6662835537165402,-1.3446115350244596,0.7874272549578804,0.4146565194297584,0.0,0.23225199010944048,0.001393404252148399,0.009144189518573277,1.001956516068944
lose,Daniel Roberts,Charlie Brenneman,2012-01-20,Welterweight,U-DEC,Unanimous,0.004209787510434131,-0.7934210686425851,-0.782701807580235,2.5740688436636767,-0.9904856028157228,-1.104157417025032,2.5,-0.7934210686425851,-0.509470443245361,-2.9975692192246806,0.45936413952317495,-0.020584432903598227,0.0,1.1593393261852534,0.001393404252148399,0.009144189518573277,1.001956516068944
win,Fabricio Camoes,Tommy Hayden,2012-01-20,Lightweight,SUB,Rear Naked Choke,0.004209787510434131,-0.057384171594969696,-0.3897530514819292,0.8521881943582889,-0.6036295151910579,-1.587791213454103,1.5,-0.057384171594969696,-0.1331189781145301,0.47364191759578256,-0.12105521855361116,0.5017047098964299,0.0,-1.880897177516757,0.001393404252148399,0.009144189518573277,1.001956516068944
win,Daniel Pineda,Pat Schilling,2012-01-20,Featherweight,SUB,Rear Naked Choke,0.004209787510434131,0.5314453460431225,0.39614446071468234,0.8521881943582889,0.9606146652043254,1.6594642768553727,1.7,0.5314453460431225,0.7513069649429219,1.8786559491659696,-3.187183566654896,-0.5428735757036268,0.0,0.23225199010944048,0.001393404252148399,0.009144189518573277,-0.018188382616538157
win,Jose Aldo,Chad Mendes,2012-01-14,Featherweight,KO/TKO,Knee,1.3500788545962257,-0.09418601644735046,0.0031957046163765875,-0.008752130294404926,-2.0389216663782195,-0.30961618003441566,-0.19999999999999998,-0.09418601644735046,0.4815884149324935,-0.2701890402943163,0.8820608459486607,-0.6299217661702989,0.0069,0.23225199010944048,0.001393404252148399,0.009144189518573277,-0.018188382616538157
win,Vitor Belfort,Anthony Johnson,2012-01-14,Middleweight,SUB,Rear Naked Choke,0.004209787510434131,0.3474361217812187,-0.782701807580235,0.8521881943582889,-0.7886476440550281,-0.8277952476369916,0.0,0.3474361217812187,-1.0551800676850656,-0.1048932718742941,0.6360135093726317,-0.8910663375703125,0.009029999999999996,1.1593393261852534,-0.07285181898315858,-0.547693408402927,-0.018188382616538157
