,result,fighter,opponent,date,weight class,method,kd_dif,str_dif,td_dif,sub_dif,td avg._dif,td acc._dif,td def._dif,sub. avg._dif,slpm_dif,str. acc._dif,sapm_dif,str. def_dif,stance_win_ratio,win_perc_dif,win_strk_dif,lose_strk_dif
11,lose,Ailin Perez,Stephanie Egger,2022-09-03,Women's Featherweight,SUB:Rear Naked Choke,0.007043121244094929,0.051612460418202076,-0.40154919708912123,-0.8472071926167234,-0.9516617897293873,-0.23491829554317073,0.9048057196127613,-0.7636864699476503,-0.09892355433881325,-0.7222161468201392,-0.12745807119930314,-1.7521796366985547,1.1834540518514318,-1.2821299391271415,-0.009943029327043728,-1.0715291694583127
12,lose,Francis Ngannou,Stipe Miocic,2018-01-20,Heavyweight,U-DEC:,0.007043121244094929,-1.8305170827333754,-2.3752804995623755,0.8474589629562826,-0.6171623964334109,0.9890831786476482,0.1006711350372367,0.2850386060282752,-1.5603099223809374,-0.9654563671940641,-1.0187974708648908,-1.0792842739611996,-0.01727121351273854,0.37871707883647454,0.5620785980262154,0.005761769992606312
13,lose,Volkan Oezdemir,Daniel Cormier,2018-01-20,Light Heavyweight,KO/TKO:Punches,0.007043121244094929,0.23982541473335986,-0.7962954575837721,-0.8472071926167234,-0.762112133528334,-0.5496615317636669,0.00015431196529641628,-0.3823318968654955,0.1920884496868912,-0.3978958529882387,0.6356749764595908,0.09828261082917292,-0.01727121351273854,0.27651110850025196,-0.5819646566803028,0.005761769992606312
14,lose,Shane Burgos,Calvin Kattar,2018-01-20,Featherweight,KO/TKO:Punch,-1.3474497100131326,0.16454023300729675,-0.006802936594470287,0.0001258851697796023,0.0016614811641453401,0.5344540596624869,0.00015431196529641628,0.2850386060282752,1.457358032407345,1.0615454692553128,-0.2007188437745566,0.1823945311713424,-0.01727121351273854,-0.004555309924359925,1.1341002253794747,0.005761769992606312
15,lose,Francimar Barroso,Gian Villante,2018-01-20,Light Heavyweight,S-DEC:,0.007043121244094929,0.013969869555170527,-0.006802936594470287,0.0001258851697796023,0.9828597014990095,0.04485346998615926,0.00015431196529641628,-0.0009773237833408386,-1.0035913059839376,0.6561451019654376,-1.4705722350789563,0.3506183718556805,-0.01727121351273854,0.30206260108430744,-0.009943029327043728,-1.0715291694583127
16,win,Rob Font,Thomas Almeida,2018-01-20,Bantamweight,KO/TKO:Kick,2.7160287837585497,0.6538939142267068,0.38794332390018066,0.0001258851697796023,0.4755356216667785,0.8142258251918169,-0.6699578418476405,0.38037724929881384,0.9892082868007769,0.25074473467556235,-0.6036530929384526,-0.32227699088167455,-1.776059615341257,-0.10676128026058224,-0.009943029327043728,0.005761769992606312
17,lose,Brandon Davis,Kyle Bochniak,2018-01-20,Featherweight,U-DEC:,0.007043121244094929,0.2021828238703283,-0.7962954575837721,0.0001258851697796023,-0.2269131042547718,0.954111707956482,-0.167373726487938,0.09436131948719784,1.3118520303944925,0.33182480813353704,-0.30450493825616665,0.014170690487003425,-0.01727121351273854,-0.8477545651981957,-0.009943029327043728,-1.0715291694583127
18,lose,Sabah Homasi,Abdul Razak Alhassan,2018-01-20,Welterweight,KO/TKO:Punch,-1.3474497100131326,-0.17424308475998723,0.38794332390018066,0.0001258851697796023,0.9772847116107429,0.18473935275082431,0.46923281963435237,-0.0009773237833408386,0.9069657639239477,0.007504514301636955,1.7345865650883978,-0.7428365925925221,-0.01727121351273854,-1.7165053130560872,-0.5819646566803028,2.1603436488944445
19,lose,Alexandre Pantoja,Dustin Ortiz,2018-01-20,Flyweight,U-DEC:,0.007043121244094929,-0.6259541751163659,-2.3752804995623755,1.6947920407427854,-0.9182118503997894,0.14976788205965821,0.5027384273249993,1.0477477521925844,0.8437022847879248,0.33182480813353704,0.733356006559929,-0.15405315019733556,-0.01727121351273854,1.1452618563581431,0.5620785980262154,0.005761769992606312
20,lose,Dan Ige,Julio Arce,2018-01-20,Featherweight,U-DEC:,0.007043121244094929,-1.3788059923769969,0.38794332390018066,0.0001258851697796023,0.44766067222544714,-0.0600609420873395,-1.440586818732518,-0.09631596705387953,-0.5797259957725859,0.6561451019654376,0.287686306727135,-1.079284273961198,-1.776059615341257,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
21,lose,Matt Bessette,Enrique Barzola,2018-01-20,Featherweight,U-DEC:,0.007043121244094929,-0.4377412208012081,-1.9805342390677247,0.0001258851697796023,-1.9886099089469138,-0.5846330024548333,-0.167373726487938,-0.0009773237833408386,0.2996363642181297,0.007504514301636955,0.89819274485425,-0.8269485129346915,-0.01727121351273854,-1.920917253728532,-1.153986284033562,0.005761769992606312
22,lose,Gleison Tibau,Islam Makhachev,2018-01-20,Lightweight,KO/TKO:Punch,-1.3474497100131326,-0.023672721307861026,-0.006802936594470287,0.0001258851697796023,0.3640358239014531,-0.409775648999002,0.13417674272788394,-0.4776705401360342,-0.25075590426526784,-2.2627375425216645,0.9470332599044192,-0.23816507053950506,-0.8293134296146295,-0.33672471351708305,-1.153986284033562,2.1603436488944445
23,win,Josh Barnett,Randy Couture,2002-03-22,Heavyweight,KO/TKO:Punches,0.007043121244094929,0.9926772319939908,-0.40154919708912123,0.8474589629562826,-0.8513119717405941,0.32462523551548944,-0.10036251110664386,0.857070465651507,0.23637288508210696,-0.5600559999041881,0.34873695053984644,-0.15405315019733556,-0.01727121351273854,-0.6433426245257506,-2.8700511660933397,0.005761769992606312
24,lose,Andrei Arlovski,Pedro Rizzo,2002-03-22,Heavyweight,KO/TKO:Punch,-1.3474497100131326,0.4280383690485176,-0.006802936594470287,0.0001258851697796023,0.07413634971160689,0.289653764824323,-0.06685690341599736,0.1896999627577365,1.1916514200360495,0.8993853223393625,0.10453437528900063,0.6029541328821889,-0.01727121351273854,-0.4389306838533057,-0.009943029327043728,-1.0715291694583127
25,lose,Hayato Sakurai,Matt Hughes,2002-03-22,Welterweight,KO/TKO:Punches,1.3615359525013224,-1.1529504471988077,-3.5595192810463283,0.0001258851697796023,-0.6060124166568783,0.6743399424271517,0.7037720734688806,-0.8590251132181889,0.21106749342769787,-0.3168157795302636,0.34873695053984644,0.5188422125400195,0.07643193704509792,-1.920917253728532,-0.5819646566803028,0.005761769992606312
26,lose,Pat Miletich,Matt Lindland,2002-03-22,Middleweight,KO/TKO:Punches,0.007043121244094929,-0.701239356842429,-0.40154919708912123,0.0001258851697796023,-0.5892874469920794,1.8283984752356381,-0.2008793341785845,-0.28699325359495687,-0.5101361687229607,-0.39789585298823826,0.055693860238831244,0.9394018142508669,-1.776059615341257,-0.2856217283489718,-1.153986284033562,0.005761769992606312
27,win,Evan Tanner,Elvis Sinosic,2002-03-22,Light Heavyweight,KO/TKO:,0.007043121244094929,0.1268976421442652,-0.006802936594470287,0.0001258851697796023,1.4177089127837785,1.513655239015142,0.8377945042314678,0.09436131948719792,1.229609507517663,1.791266130377088,-1.2019494023030253,0.26650645151351193,-0.01727121351273854,0.761989467597309,0.5620785980262154,-1.0715291694583127
28,win,Frank Mir,Pete Williams,2002-03-22,Heavyweight,SUB:Other - Lock,0.007043121244094929,0.16454023300729675,-0.40154919708912123,0.8474589629562826,0.09643630926467193,0.009881999294993076,1.2733674042098768,1.0477477521925846,1.0081873305415838,-1.2086965875679891,0.6478851052221328,-0.15405315019733556,1.4881221995019178,1.451879767366811,0.5620785980262154,-3.226111048360151
29,lose,Kelly Dullanty,Matt Serra,2002-03-22,Lightweight,SUB:Triangle Choke,0.007043121244094929,-0.06131531217089258,-0.40154919708912123,-2.5418733481897293,-1.1467864358187065,-0.6895474145283321,0.9383113273034085,-0.859025113218189,-1.2376661787872216,-3.1546183505593905,-1.208054466684297,2.4534163804099163,-0.01727121351273854,-1.2821299391271415,-0.5819646566803028,0.005761769992606312
30,lose,Jutaro Nakao,Sean Sherk,2002-03-22,Welterweight,U-DEC:,0.007043121244094929,-0.6259541751163659,-2.7700267600570267,0.0001258851697796023,-2.072234757270908,0.14976788205965802,0.00015431196529641628,-0.3823318968654955,-1.0225703497247445,0.25074473467556235,-1.0126924064836198,-0.9110604332768606,1.4881221995019178,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
31,win,Vitor Belfort,Luke Rockhold,2013-05-18,Middleweight,KO/TKO:Kick,1.3615359525013224,0.1268976421442652,-0.006802936594470287,0.0001258851697796023,0.1744861677003998,1.093997590721147,-0.40191298032246575,-0.3823318968654955,-1.5729626182081415,-0.235735706072288,0.08621918214518703,-0.23816507053950506,-0.8293134296146295,1.6562917080392558,0.5620785980262154,0.005761769992606312
32,win,Jacare Souza,Chris Camozzi,2013-05-18,Middleweight,SUB:Arm Triangle,0.007043121244094929,0.16454023300729675,0.38794332390018066,0.8474589629562826,1.2783341655771217,0.7093114131183181,0.00015431196529641628,0.7617318223809685,-0.6429894749086084,0.2507447346755619,-0.08472262053040505,0.5188422125400195,-0.01727121351273854,-1.920917253728532,-2.2980295387400806,0.005761769992606312
33,win,Rafael Dos Anjos,Evan Dunham,2013-05-18,Lightweight,U-DEC:,0.007043121244094929,-0.06131531217089258,-1.191041718078423,0.0001258851697796023,0.07413634971160682,0.044853469986159356,-0.6699578418476408,-0.4776705401360342,-1.0921601767743694,0.5750650285074624,-0.19461377939328586,0.014170690487003425,-0.8293134296146295,-0.15786426542869353,1.1341002253794747,0.005761769992606312
34,win,Rafael Natal,Joao Zeferino,2013-05-18,Middleweight,U-DEC:,0.007043121244094929,0.5786087325006438,0.38794332390018066,-1.6945402704032262,1.1389594183704648,1.0240546493388147,0.9048057196127616,-0.4776705401360342,1.4510316844937425,0.8993853223393625,-0.07861755614913403,0.771177973566528,-0.01727121351273854,1.5285342451189776,0.5620785980262154,0.005761769992606312
35,lose,Hacran Dias,Nik Lentz,2013-05-18,Featherweight,U-DEC:,-1.3474497100131326,-0.06131531217089258,-1.191041718078423,0.8474589629562826,-0.44991269978542264,0.2546822941331569,1.1058393657566428,-0.6683478266771116,-0.8454326081438809,-0.4789759264462134,0.031273602713746754,0.4347302921978509,-0.01727121351273854,0.5575775269248638,-0.5819646566803028,0.005761769992606312
36,lose,Mike Rio,Francisco Trinaldo,2013-05-18,Lightweight,SUB:Arm Triangle,0.007043121244094929,0.013969869555170527,-0.006802936594470287,-0.8472071926167234,0.8880848733984827,-0.5146900610725007,-2.010182149473515,0.4757158925693525,-0.9023697393663014,-0.4789759264462134,0.1900052766267968,-0.5746127519081822,-1.776059615341257,0.8386439453494756,-0.009943029327043728,0.005761769992606312
37,win,Gleison Tibau,John Cholish,2013-05-18,Lightweight,SUB:Guillotine Choke,0.007043121244094929,0.4656809599115492,0.7826895843948315,0.8474589629562826,1.2560342060240566,0.7792543545006507,0.46923281963435237,0.38037724929881384,-0.4278936458461312,-1.4519368079419142,0.12895463281408498,-0.8269485129346906,1.4881221995019178,0.27651110850025196,-0.009943029327043728,0.005761769992606312
38,win,Paulo Thiago,Michel Prazeres,2013-05-18,Welterweight,U-DEC:,0.007043121244094929,0.6162513233636753,-0.40154919708912123,0.0001258851697796023,-1.4088109605672214,-0.16497535416083814,0.5362440350156461,0.5710545358398911,-0.4089146021053244,-0.6411360733621632,-0.3228201313999799,0.5188422125400204,-0.01727121351273854,1.1197103637740877,-0.009943029327043728,2.1603436488944445
39,lose,Iliarde Santos,Iuri Alcantara,2013-05-18,Bantamweight,KO/TKO:Punch,0.007043121244094929,-0.5883115842533343,-0.006802936594470287,0.0001258851697796023,0.11873626881773704,-1.354005357660491,0.7707832888501739,-0.7636864699476503,0.19208844968689093,-1.2086965875679891,2.01541952662687,0.6870660532243584,-1.776059615341257,-1.7165053130560872,-0.009943029327043728,-1.0715291694583127
40,win,Fabio Maldonado,Roger Hollett,2013-05-18,Light Heavyweight,U-DEC:,0.007043121244094929,2.6865938208304105,-0.40154919708912123,0.0001258851697796023,-0.31611294246703225,1.0240546493388143,1.038828150375349,0.5710545358398911,2.2038670862124126,0.8993853223393625,-1.3240506899284488,1.6122971769882224,-0.01727121351273854,0.6342320046770308,-0.009943029327043728,2.1603436488944445
41,win,John Lineker,Azamat Gashimov,2013-05-18,Flyweight,KO/TKO:Punch,4.070521615015777,1.1056050045830854,-0.006802936594470287,0.0001258851697796023,-0.6338873660982096,1.1639405321034795,2.2450300272386357,0.5710545358398911,2.621406048510162,1.5480259100031633,-0.29839987387489564,0.26650645151351193,-0.01727121351273854,1.2730193192784214,0.5620785980262154,-1.0715291694583127
42,win,Jussier Formiga,Chris Cariaso,2013-05-18,Flyweight,U-DEC:,0.007043121244094929,-0.5883115842533343,1.1774358448894824,-0.8472071926167234,0.39191077334278435,-0.13000388346967207,1.0053225426847021,-0.19165461032441825,-1.2060344392192104,-0.31681577953026313,0.0617989246201024,0.26650645151351193,-1.776059615341257,-1.7165053130560872,-0.009943029327043728,0.005761769992606312
43,lose,Jeremy Larsen,Lucas Martins,2013-05-18,Lightweight,KO/TKO:Punch,0.007043121244094929,0.5033235507745807,0.7826895843948315,0.0001258851697796023,1.384258973454181,1.1639405321034797,-2.5462718725238647,-0.4776705401360342,1.2802202908264813,1.0615454692553128,0.9775585818107753,-0.23816507053950506,-1.776059615341257,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
44,win,Rory MacDonald,Tarec Saffiedine,2014-10-04,Welterweight,KO/TKO:Punch,1.3615359525013224,0.2021828238703283,0.38794332390018066,0.0001258851697796023,0.6929602273091632,0.39456817689782187,0.13417674272788394,0.2850386060282752,-0.1748397293020404,-0.39789585298823826,-0.1640884574869302,0.014170690487003425,0.07643193704509792,-0.5155851616054723,0.5620785980262154,0.005761769992606312
45,win,Raphael Assuncao,Bryan Caraway,2014-10-04,Bantamweight,U-DEC:,0.007043121244094929,1.3691031406243064,-0.006802936594470287,0.0001258851697796023,-0.6171623964334108,0.46451111828015434,-0.06685690341599736,-0.4776705401360342,0.46412140997178886,0.575065028507462,-0.737964509326418,1.107625654935206,-0.01727121351273854,0.1487536455799737,2.278143480085993,0.005761769992606312
46,lose,Yosdenis Cedeno,Chad Laprise,2014-10-04,Lightweight,U-DEC:,0.007043121244094929,-0.6635967659793974,-1.5857879785730737,0.0001258851697796023,-0.5892874469920795,-1.8785774180279848,-1.5746092494951056,0.2850386060282752,-1.9715225367650848,-1.046536440652039,-1.220264595446839,0.1823945311713424,-0.01727121351273854,-1.2821299391271415,-0.009943029327043728,0.005761769992606312
47,win,Elias Theodorou,Bruno Santos,2014-10-04,Middleweight,U-DEC:,0.007043121244094929,1.0303198228570223,-0.40154919708912123,0.0001258851697796023,-0.968386759394186,-0.3048612369255031,-0.23438494186923173,-0.2869932535949568,1.9191814301003107,-0.3168157795302636,0.06790398900137369,-0.23816507053950506,-0.01727121351273854,1.2730193192784214,-0.009943029327043728,0.005761769992606312
48,lose,Li Jingliang,Nordine Taleb,2014-10-04,Welterweight,S-DEC:,0.007043121244094929,-0.8518097202945553,-0.006802936594470287,0.0001258851697796023,-0.3885878110144937,-1.214119474895826,-0.43541858801311273,-0.0009773237833408386,0.5210585411942089,-0.7222161468201388,0.7394610709412001,-0.7428365925925221,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
49,lose,Roman Salazar,Mitch Gagnon,2014-10-04,Bantamweight,SUB:Rear Naked Choke,0.007043121244094929,-0.06131531217089258,-0.40154919708912123,-0.8472071926167234,0.3361608744601217,-0.23491829554317073,-0.5024298033944065,-1.8124115459235755,-0.49748347289575606,-0.5600559999041885,0.4097875943525581,-0.32227699088167455,-1.776059615341257,-1.920917253728532,-1.7260079113868212,0.005761769992606312
50,lose,Anthony Njokuani,Daron Cruickshank,2014-10-04,Lightweight,U-DEC:,0.007043121244094929,-0.06131531217089258,-2.3752804995623755,0.0001258851697796023,-0.8624619515171268,0.14976788205965821,-0.23438494186923137,-0.0009773237833408386,0.685543586947868,0.6561451019654376,-0.35334545330633566,0.6870660532243593,0.07643193704509792,-0.4900336690214168,-0.009943029327043728,0.005761769992606312
51,win,Olivier Aubin-Mercier,Jake Lindsey,2014-10-04,Lightweight,SUB:Inverted Triangle,0.007043121244094929,0.2774680055963914,0.38794332390018066,0.8474589629562826,0.9494097621694116,0.009881999294993076,0.6702664657782333,0.4757158925693525,-0.5923786915997902,-0.07357555915633818,-0.6402834792260795,0.7711779735665284,1.5547749492943046,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
52,lose,Jason Saggo,Paul Felder,2014-10-04,Lightweight,S-DEC:,1.3615359525013224,-0.8141671294315237,1.9669283658787844,0.0001258851697796023,1.1333844284821988,0.4295396475889881,-1.3735756033512245,-0.1916546103244182,-0.7442110415262447,-0.39789585298823826,-0.3106100026374377,0.35061837185568145,-0.01727121351273854,2.5505939484812026,0.5620785980262154,0.005761769992606312
53,win,Chris Kelades,Paddy Holohan,2014-10-04,Flyweight,U-DEC:,0.007043121244094929,0.9173920502679277,-0.40154919708912123,0.8474589629562826,-1.029711648165115,-1.0042906507488283,-0.6029466264663468,-0.9543637564887275,0.18576210177328878,-0.23573570607228844,-0.10914287805548968,0.18239453117134194,-0.01727121351273854,-2.5597045683299227,-0.5819646566803028,0.005761769992606312
54,lose,Matt Dwyer,Albert Tumenov,2014-10-04,Welterweight,KO/TKO:Kick,-2.70194254127036,-0.1366004938969557,-0.006802936594470287,0.0001258851697796023,0.1298862485942696,-0.3398327076166695,-0.5024298033944065,-0.0009773237833408386,-0.7378846936126423,-0.6411360733621632,-0.06640742738659146,-0.3222769908816736,-0.01727121351273854,-1.2821299391271415,-0.5819646566803028,0.005761769992606312
55,lose,Andrei Arlovski,Tim Sylvia,2006-04-15,Heavyweight,KO/TKO:Punch,0.007043121244094929,-0.06131531217089258,-0.006802936594470287,0.0001258851697796023,0.15776119803560096,-2.2282921249396472,0.033659919655943296,0.09436131948719784,-0.2634086000924725,0.3318248081335375,0.35484201492111783,-0.32227699088167455,-0.01727121351273854,0.17430513816402962,2.278143480085993,0.005761769992606312
56,win,Sean Sherk,Nick Diaz,2006-04-15,Welterweight,U-DEC:,0.007043121244094929,-0.6635967659793974,0.38794332390018066,-2.5418733481897293,1.5626586498787014,0.49948258897132064,-0.13386811879729074,-0.5730091834065729,-2.2245764533091754,-0.5600559999041885,-0.69522905865752,-0.3222769908816736,-1.776059615341257,0.07209916782780702,-0.009943029327043728,0.005761769992606312
57,win,Tito Ortiz,Forrest Griffin,2006-04-15,Light Heavyweight,S-DEC:,0.007043121244094929,0.1268976421442652,1.1774358448894824,0.0001258851697796023,0.7877350554096899,-0.4447471196901683,-0.10036251110664386,-0.09631596705387949,-1.1174655684287784,0.8183052488813879,0.037378667095017776,-0.06994122985516607,-0.01727121351273854,-0.6944456096938619,-0.5819646566803028,0.005761769992606312
58,win,Evan Tanner,Justin Levens,2006-04-15,Middleweight,SUB:Triangle Choke,0.007043121244094929,0.31511059645942296,0.38794332390018066,0.8474589629562826,0.4755356216667784,-0.23491829554317073,-0.26789054955987845,-3.62384576806381,1.160019680468038,0.9804653957973377,-0.3167150670187087,1.6122971769882228,-0.01727121351273854,1.8096006635435895,-0.009943029327043728,2.1603436488944445
59,lose,Marcio Cruz,Jeff Monson,2006-04-15,Heavyweight,S-DEC:,0.007043121244094929,0.31511059645942296,-0.7962954575837721,0.0001258851697796023,-0.2993879728022334,-0.16497535416083814,-0.9715083110634624,0.8570704656515072,1.2485885512584698,1.304785689629238,-0.8356455394267566,0.7711779735665288,-0.01727121351273854,1.2730193192784214,0.5620785980262154,0.005761769992606312
60,win,Karo Parisyan,Nick Thompson,2006-04-15,Welterweight,KO/TKO:Punches,0.007043121244094929,0.6162513233636753,0.38794332390018066,0.0001258851697796023,2.3431572342359788,-1.4239482990428234,0.8042888965408208,-1.5263956161119596,0.40718427874936824,-0.07357555915633818,0.23274072729569462,0.771177973566528,-0.01727121351273854,-0.5155851616054723,1.1341002253794747,0.005761769992606312
61,lose,Scott Smith,David Terrell,2006-04-15,Middleweight,SUB:Rear Naked Choke,0.007043121244094929,-0.24952826648605034,-0.40154919708912123,-1.6945402704032262,-3.0255580281644407,-1.528862711116322,1.9434795580228137,-4.767909487310274,-0.26340860009247224,-2.911378130185465,1.9238435609078033,1.107625654935206,-1.776059615341257,-1.2821299391271415,-0.009943029327043728,-1.0715291694583127
62,win,Jason Lambert,Terry Martin,2006-04-15,Light Heavyweight,KO/TKO:Punches,0.007043121244094929,0.6162513233636753,-0.40154919708912123,0.0001258851697796023,-0.9795367391707186,-0.19994682485200443,-2.1442045802361025,2.287150114709587,0.26167827673651606,1.2237056161712625,-0.7929100887578584,-0.32227699088167455,-0.01727121351273854,2.5505939484812026,0.5620785980262154,-1.0715291694583127
63,win,Thiago Alves,Derrick Noble,2006-04-15,Welterweight,KO/TKO:Punches,1.3615359525013224,-0.24952826648605034,-0.006802936594470287,0.0001258851697796023,0.39191077334278435,2.1081702407649683,2.111007596476048,0.2850386060282752,-1.553983574467335,0.08858458775961164,-0.2312441656809128,0.26650645151351193,-1.776059615341257,1.2730193192784214,0.5620785980262154,0.005761769992606312
64,lose,Cody Garbrandt,TJ Dillashaw,2018-08-04,Bantamweight,KO/TKO:Punches,-2.70194254127036,-1.040022674609713,-0.006802936594470287,0.0001258851697796023,-0.30496296269049966,0.009881999294993076,0.20118795810917733,-0.7636864699476503,-1.20603443921921,-0.235735706072288,0.4525230450214558,-0.15405315019733556,-0.01727121351273854,0.17430513816402932,-1.7260079113868212,1.0830527094435254
65,lose,Demetrious Johnson,Henry Cejudo,2018-08-04,Flyweight,S-DEC:,0.007043121244094929,1.143247595446117,-0.7962954575837721,0.0001258851697796023,0.6818102475326306,0.8142258251918171,-0.9380027033728154,0.2850386060282752,-0.2950403396604835,0.7372251754234127,-0.6830189298949778,0.1823945311713424,-0.01727121351273854,0.4809230491726969,6.282294871558808,0.005761769992606312
66,win,Renato Moicano,Cub Swanson,2018-08-04,Featherweight,SUB:Rear Naked Choke,1.3615359525013224,-0.09895790303392414,0.38794332390018066,0.8474589629562826,0.3361608744601216,-0.13000388346967207,0.40222160425305864,0.18969996275773646,0.09086688306925482,-0.1546556326143133,0.20221540538933913,0.09828261082917292,-0.01727121351273854,0.32761409366836325,0.5620785980262154,-2.1488201089092316
67,win,JJ Aldrich,Polyana Viana,2018-08-04,Women's Strawweight,U-DEC:,0.007043121244094929,-0.21188567562301877,-0.40154919708912123,0.0001258851697796023,0.05183639015854177,0.14976788205965802,0.8377945042314678,-2.289104762276269,0.36289984335415215,0.3318248081335375,1.0202940324796732,0.5188422125400195,1.4881221995019178,-0.8477545651981956,0.5620785980262154,0.005761769992606312
68,lose,Kevin Holland,Thiago Santos,2018-08-04,Middleweight,U-DEC:,0.007043121244094929,-1.4164485832400284,-1.191041718078423,0.0001258851697796023,-0.031788458165452324,0.35959670620665557,-0.5024298033944065,0.4757158925693525,0.09719323098285695,0.49398495504948775,-0.12135300681803199,0.1823945311713424,-0.01727121351273854,-1.6398508353039203,-0.009943029327043728,-1.0715291694583127
69,lose,Brett Johns,Pedro Munhoz,2018-08-04,Bantamweight,U-DEC:,-4.056435372527588,-1.6423041284182176,-0.006802936594470287,-0.8472071926167234,2.43235707244824,1.0240546493388145,-0.7704746649195815,0.38037724929881384,-1.5919416619489488,0.4129048815915122,-1.299630432403364,-0.4063889112238431,-0.01727121351273854,0.32761409366836325,-0.009943029327043728,0.005761769992606312
70,lose,Montel Jackson,Ricky Simon,2018-08-04,Bantamweight,U-DEC:,0.007043121244094929,0.6538939142267068,-1.9805342390677247,0.0001258851697796023,-1.3530610616845586,0.9191402372653158,-0.23438494186923137,-0.1916546103244182,0.25535192882291363,0.899385322339363,-0.9882721489585353,-0.5746127519081831,1.4881221995019178,-2.5597045683299227,-0.5819646566803028,0.005761769992606312
71,lose,Kyung Ho Kang,Ricardo Ramos,2018-08-04,Bantamweight,S-DEC:,0.007043121244094929,0.4280383690485176,-0.006802936594470287,-0.8472071926167234,-0.3272629222435648,-0.0950324127785054,-0.06685690341599736,0.18969996275773657,-0.1938187730428471,0.8183052488813874,-0.5853378997946393,0.09828261082917292,-0.01727121351273854,-0.6433426245257506,0.5620785980262154,0.005761769992606312
72,win,Sheymon Moraes,Matt Sayles,2018-08-04,Featherweight,U-DEC:,0.007043121244094929,-0.1366004938969557,-0.006802936594470287,0.0001258851697796023,-0.20461314470170675,-0.549661531763667,-0.9380027033728154,-0.6683478266771116,-1.1427709600831877,0.08858458775961209,0.5013635600716253,0.1823945311713424,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,1.0830527094435254
73,lose,Jose Torres,Alex Perez,2018-08-04,Flyweight,KO/TKO:Punches,-1.3474497100131326,-2.0563726279115646,-0.006802936594470287,0.0001258851697796023,-0.8736119312936593,-0.3748041783078357,-0.06685690341599736,-1.2403796863003436,-0.1748397293020404,-0.9654563671940637,4.08503635187779,-0.8269485129346906,-0.01727121351273854,-0.004555309924359925,-0.5819646566803028,0.005761769992606312
74,win,Zhang Weili,Danielle Taylor,2018-08-04,Women's Strawweight,U-DEC:,0.007043121244094929,1.6326012766655273,0.38794332390018066,-0.8472071926167234,1.0497595801582045,0.49948258897132064,-0.334901764941172,0.09436131948719781,1.9318341259275151,1.466945836545188,0.574624332646879,-1.5839557960142152,1.1834540518514318,-1.2821299391271415,-0.009943029327043728,-1.0715291694583127
75,win,Marlon Vera,Wulijiburen,2018-08-04,Bantamweight,KO/TKO:Punch,1.3615359525013224,0.5409661416376123,-0.40154919708912123,0.0001258851697796023,-1.4534108796733516,0.009881999294993076,-0.30139615725052515,0.6663931791104298,1.7040856010378331,0.6561451019654376,1.2095510282990787,-0.406388911223844,1.1834540518514318,1.2730193192784214,-0.009943029327043728,1.0830527094435254
76,win,Colby Covington,Robbie Lawler,2019-08-03,Welterweight,U-DEC:,0.007043121244094929,3.815871546721357,3.9406596683520387,0.0001258851697796023,1.8915830532864117,-0.6545759438371658,0.23469356579982423,0.1896999627577365,0.1857621017732885,-0.5600559999041885,-0.9943772133398066,-0.3222769908816736,-1.776059615341257,0.6342320046770308,3.4221867347925112,-2.1488201089092316
77,win,Jim Miller,Clay Guida,2019-08-03,Lightweight,SUB:Guillotine Choke,0.007043121244094929,0.013969869555170527,-0.006802936594470287,0.8474589629562826,-0.907061870623257,0.2197108234419906,-0.7034634495382878,1.0477477521925846,0.18576210177328878,0.575065028507462,0.11063943967027165,-0.32227699088167455,1.4881221995019178,0.12320215299591805,-0.009943029327043728,0.005761769992606312
78,lose,Joaquim Silva,Nasrat Haqparast,2019-08-03,Lightweight,KO/TKO:Punch,-1.3474497100131326,-0.21188567562301877,-0.006802936594470287,0.0001258851697796023,-0.08753835704811502,0.7093114131183181,-0.43541858801311273,0.5710545358398911,-0.6050313874269945,-0.39789585298823826,-0.09082768491167607,-0.8269485129346906,-0.8293134296146295,0.32761409366836325,-0.5819646566803028,0.005761769992606312
79,lose,Trevin Giles,Gerald Meerschaert,2019-08-03,Middleweight,SUB:Guillotine Choke,0.007043121244094929,0.08925505128123362,-0.006802936594470287,-0.8472071926167234,-0.3997377907910263,0.709311413118318,1.474401050353758,-1.2403796863003433,-0.11790259807962007,0.899385322339363,-0.8966961832394682,0.6870660532243584,-1.776059615341257,0.2509596159161966,-0.009943029327043728,-1.0715291694583127
80,win,Scott Holtzman,Dong Hyun Ma,2019-08-03,Lightweight,KO/TKO:,1.3615359525013224,1.0679624137200538,-0.006802936594470287,0.0001258851697796023,0.4420856823371807,0.11479641136849195,1.1058393657566428,0.1896999627577365,0.9512501993191635,0.5750650285074624,-0.3228201313999797,-0.06994122985516607,-0.01727121351273854,0.3020626010843076,-0.009943029327043728,0.005761769992606312
