set,date,fighter,opponent,result,method,kd_dif,str_dif,td_dif,sub_dif,td avg._dif,td acc._dif,td def._dif,sub. avg._dif,slpm_dif,str. acc._dif,sapm_dif,str. def_dif,stance_win_ratio,win_perc_dif,win_strk_dif,lose_strk_dif,kd_dif_pred,str_dif_pred,td_dif_pred,sub_dif_pred
train,2019-09-28,Khalil Rountree Jr.,Ion Cutelaba,lose,KO/TKO:Elbows,-0.0089201372868341,-0.4013664200562558,-1.597639026870039,0.0083374769443095,-2.6133095787388703,-2.0006936219117,-0.7815114487164742,0.1037736213370013,-0.5005222293957744,-0.3207862548903838,0.5502259045956397,0.2375799273765172,-0.5475612573300221,0.1841246595868801,0.5539327464558107,-1.0622861915084392,0.03404591329133061,0.03404591329133061,0.03404591329133061,0.03404591329133061
validation,2019-09-28,Ovince Saint Preux,Michal Oleksiejczuk,win,SUB:Von Flue Choke,-0.0089201372868341,-0.8883966635342118,0.3766429235652503,0.8581379254919198,0.2666623818271972,-0.138279981743353,0.7677515760535082,0.4869420777362345,-1.4175792690934197,-0.2394824642636609,-0.5401559723742766,-1.617496894472304,-0.5475612573300221,-1.068787952830435,-1.1611073285993796,2.164738898265196,-0.16232917804680608,-0.16232917804680608,-0.16232917804680608,-0.16232917804680608
validation,2019-09-28,Alex Oliveira,Nicolas Dalby,lose,U-DEC:,-0.0089201372868341,-0.5137580147050149,0.7714993136523081,0.0083374769443095,0.7003261133410067,0.2833985782947633,-0.0742391982780041,0.4869420777362345,-0.4942410167951057,0.8174668138837423,-0.4850243044375955,-0.6056368098274927,-0.0544807060184743,0.797796143219851,-0.017747278562586,0.0133888384161057,-0.23148446413653456,-0.23148446413653456,-0.23148446413653456,-0.23148446413653456
test,2019-09-28,John Phillips,Alen Amedovski,win,KO/TKO:Punch,1.3447602523085116,0.0856638234217002,-0.0182134665218074,0.0083374769443095,-0.0002076067966853,0.0022795382693523,0.2288774804813402,0.0079815072371929,0.435378448103877,0.3296440701234025,0.1152983019840438,0.2375799273765167,1.6718216268151618,0.0051371435272638,-0.017747278562586,2.164738898265196,0.28921341737540535,0.28921341737540535,0.28921341737540535,0.28921341737540535
train,2019-09-28,Makhmud Muradov,Alessio Di Chirico,win,U-DEC:,-0.0089201372868341,0.6476217966654957,-0.0182134665218074,0.0083374769443095,-0.4227517554511664,-0.0680002217370004,-0.2426373531443063,0.1995657354368095,0.623814826123941,0.2483402794966787,-0.4360183773827675,-0.0997067675050869,-0.0544807060184743,-1.273345114041425,-0.017747278562586,-1.0622861915084392,0.00010028656729974591,0.00010028656729974591,0.00010028656729974591,0.00010028656729974591
train,2019-09-28,Ismail Naurdiev,Siyar Bahadurzada,win,U-DEC:,-0.0089201372868341,2.108712527099364,1.1663557037393657,0.0083374769443095,-0.0391261468043349,0.3536783383011158,0.2625571114546006,-0.0878106068626152,0.1401614558724432,0.9800743951371884,-1.1772330240870363,1.5867267069029327,-0.0544807060184743,-0.1738503725323524,-0.017747278562586,0.0133888384161057,0.29256321014594583,0.29256321014594583,0.29256321014594583,0.29256321014594583
train,2019-09-28,Brandon Davis,Giga Chikadze,lose,S-DEC:,-0.0089201372868341,-0.9633243933000512,0.7714993136523081,0.0083374769443095,0.2666623818271973,0.3185384582979395,-0.4110355080106089,-0.1836027209624236,0.3725663220971889,-0.5646976267705539,0.7830040581060709,-0.35267178866629,-0.0544807060184743,0.8489354335225986,-0.017747278562586,1.0890638683406508,-0.208877353716737,-0.208877353716737,-0.208877353716737,-0.208877353716737
train,2019-09-28,Macy Chiasson,Lina Lansberg,lose,U-DEC:,-0.0089201372868341,0.1605915531875396,-0.8079262466959231,0.0083374769443095,0.8949188133792545,0.2482586982915869,0.5319941592406847,0.1995657354368095,0.5672839127179219,-0.8899127892774473,-0.7606826441210011,0.1532582536561162,-0.0544807060184743,1.2836194010959527,1.1256127714742077,0.0133888384161057,0.0945342508119253,0.0945342508119253,0.0945342508119253,0.0945342508119253
test,2019-09-28,Lando Vannata,Marc Diakiese,lose,U-DEC:,-0.0089201372868341,-0.5886857444708543,-1.597639026870039,0.0083374769443095,-1.178883389885501,-0.032860341733824,0.0267996946417773,0.2953578495366179,1.1765615349827956,0.3296440701234021,1.2791890695362012,-0.0153850937846858,-0.0544807060184743,-0.4295468240460902,-0.017747278562586,0.0133888384161057,0.05555085782320069,0.05555085782320069,0.05555085782320069,0.05555085782320069
test,2019-09-28,Jack Shore,Nohelin Hernandez,win,SUB:Rear Naked Choke,-0.0089201372868341,1.471826824089729,1.5612120938264236,0.8581379254919198,1.6399308649542608,-0.3842591417655875,1.4413441955187178,0.5827341918360428,1.6350900548316183,1.9557198826578677,-0.1726115194630689,0.4062232748173183,-0.0544807060184743,0.0051371435272638,-0.017747278562586,-1.0622861915084392,0.04955181642243906,0.04955181642243906,0.04955181642243906,0.04955181642243906
train,2011-11-12,Junior Dos Santos,Cain Velasquez,win,KO/TKO:Punch,1.3447602523085116,0.0107360936558608,-0.0182134665218074,0.0083374769443095,-2.685586867324505,0.1779789382852341,-0.1415984602245248,-0.2793948350622319,-1.2040180406706802,-0.8086089986507236,0.6176090542960274,-0.0997067675050859,-0.0544807060184743,0.0051371435272638,-0.017747278562586,0.0133888384161057,0.5081562747304866,0.5081562747304866,0.5081562747304866,0.5081562747304866
validation,2011-11-12,Benson Henderson,Clay Guida,win,U-DEC:,1.3447602523085116,1.0597243103776124,-0.0182134665218074,-3.3908643172461312,-0.4839094611774728,0.2833985782947633,-0.1752780911977857,0.1037736213370013,0.1966923692784626,0.8987706045104652,-0.6136648629565179,0.0689365799357151,1.6718216268151618,0.92564436897672,-1.1611073285993796,0.0133888384161057,0.2003981946221686,0.2003981946221686,0.2003981946221686,0.2003981946221686
train,2011-11-12,Pablo Garza,Dustin Poirier,lose,SUB:D'Arce Choke,-0.0089201372868341,-0.1391193658758179,-0.4130698566088652,0.0083374769443095,-0.2503982211315754,-0.3842591417655875,-1.6235022230479863,0.1037736213370013,-1.367329568288069,-0.4833938361438306,-0.9444548705766048,-0.35267178866629,-1.2813047241179445,0.0051371435272638,-0.017747278562586,0.0133888384161057,-0.2369403687706477,-0.2369403687706477,-0.2369403687706477,-0.2369403687706477
validation,2011-11-12,Cub Swanson,Ricardo Lamas,lose,SUB:Arm Triangle,-0.0089201372868341,0.2729831478362987,-0.4130698566088652,0.0083374769443095,-0.4171919640215021,0.6699372583297031,0.498314528267424,-0.4709790632618485,0.9504378813587188,0.2483402794966792,0.531848681950079,0.2375799273765172,-0.0544807060184743,-2.551827371610114,-0.5894273035809827,0.0133888384161057,0.16057360261296139,0.16057360261296139,0.16057360261296139,0.16057360261296139
train,2011-11-12,DaMarques Johnson,Clay Harvison,win,KO/TKO:Punch,1.3447602523085116,-0.0267277712270588,-0.0182134665218074,0.0083374769443095,0.2889015475458542,-1.5790150618735836,-1.657181854021247,-0.5667711773616568,-0.7643331586238643,-0.8899127892774469,-0.092976887998974,-0.6056368098274922,-0.0544807060184743,0.0051371435272638,-0.017747278562586,0.0133888384161057,0.3726815661091752,0.3726815661091752,0.3726815661091752,0.3726815661091752
train,2011-11-12,Norifumi Yamamoto,Darren Uyenoyama,lose,U-DEC:,-0.0089201372868341,-0.0267277712270588,-0.4130698566088652,-0.8414629716033006,-0.5617465411927719,-0.3842591417655876,0.3299163734011218,-0.6625632914614651,0.4479408733052145,0.4922516513768488,-0.1174798515263878,-0.7742801572682952,1.6718216268151618,0.0051371435272638,-0.017747278562586,1.0890638683406508,0.20585174050090346,0.20585174050090346,0.20585174050090346,0.20585174050090346
test,2011-11-12,Alex Caceres,Cole Escovedo,win,U-DEC:,-0.0089201372868341,2.8954536896406773,-0.8079262466959231,0.8581379254919198,0.0776294732186137,1.3024550983868777,1.7107812433048015,0.7743184200356594,1.4780597398148985,0.6548592326302956,-0.8525687573488031,1.2494400120213287,1.6718216268151618,0.0051371435272638,-0.017747278562586,0.0133888384161057,0.4449319870768964,0.4449319870768964,0.4449319870768964,0.4449319870768964
train,2011-11-12,Mike Pierce,Paul Bradley,win,S-DEC:,-0.0089201372868341,0.4228386073679774,-0.0182134665218074,0.0083374769443095,1.0895115134175024,0.9159164183519376,-0.9835892345560372,0.1995657354368095,0.2029735818791315,0.8174668138837419,-1.079221169977381,0.4905449485377193,-0.0544807060184743,1.7183033686693072,-0.017747278562586,0.0133888384161057,0.08024441384973882,0.08024441384973882,0.08024441384973882,0.08024441384973882
train,2011-11-12,Aaron Rosa,Matt Lucas,win,M-DEC:,-0.0089201372868341,1.471826824089729,-0.4130698566088652,0.0083374769443095,-0.3560342582951957,0.8104967783424085,2.8558886963956582,0.3911499636364262,1.7104646060396442,-0.0768748830102142,0.2990705284396475,0.4062232748173188,-0.0544807060184743,0.0051371435272638,-0.017747278562586,1.0890638683406508,0.19826463293881505,0.19826463293881505,0.19826463293881505,0.19826463293881505
test,1995-07-14,David Abbott,Oleg Taktarov,lose,SUB:Rear Naked Choke,-0.0089201372868341,0.4603024722508971,0.7714993136523081,-2.541063868698521,0.5946900761773866,1.1618955783741722,2.215975707903709,0.0079815072371929,0.824813629345343,2.4435426264182074,2.1796729791686595,3.1888385075905505,1.5844918722333867,-1.273345114041425,-0.5894273035809827,0.0133888384161057,-0.10597715420352431,-0.10597715420352431,-0.10597715420352431,-0.10597715420352431
validation,1995-07-14,Dan Severn,Ken Shamrock,lose,SUB:Guillotine Choke,-0.0089201372868341,-0.0267277712270588,-0.0182134665218074,-1.6912634201509107,-0.5228280011851224,-2.1061132619212293,-1.4887836991549444,-2.3868213452580145,-0.9464883240432594,-3.7355454612127614,-2.6290336130863063,-3.3039303688803234,1.6718216268151618,-0.4295468240460905,1.697292796492604,0.0133888384161057,-0.07280260121916242,-0.07280260121916242,-0.07280260121916242,-0.07280260121916242
validation,1995-07-14,Anthony Macias,Oleg Taktarov,lose,SUB:Guillotine Choke,-0.0089201372868341,-0.0267277712270588,-0.0182134665218074,-0.8414629716033006,-0.0002076067966853,0.0022795382693523,-0.0068799363314831,0.0079815072371929,-0.0231500717449455,0.0044289076165091,0.0050349661106814,-0.0153850937846858,1.5844918722333867,-1.273345114041425,-0.5894273035809827,1.0890638683406508,0.06327201652570237,0.06327201652570237,0.06327201652570237,0.06327201652570237
train,1995-07-14,Paul Varelans,David Abbott,lose,KO/TKO:Punches,-0.0089201372868341,-0.5137580147050149,-0.4130698566088652,0.0083374769443095,-0.5951052897707573,-1.1573365018354675,-2.229735580566675,0.0079815072371929,-0.8711137728352338,-2.434684811185189,-2.1696030469472967,-3.2196086951599225,0.129628116480974,0.0051371435272638,-0.017747278562586,0.0133888384161057,-0.14917412779187889,-0.14917412779187889,-0.14917412779187889,-0.14917412779187889
train,1995-07-14,Oleg Taktarov,Dave Beneteau,win,SUB:Guillotine Choke,-0.0089201372868341,-0.2140470956416573,-0.4130698566088652,0.8581379254919198,-0.0002076067966853,0.0022795382693523,-0.0068799363314831,0.0079815072371929,-0.0231500717449455,0.0044289076165091,0.0050349661106814,-0.0153850937846858,-0.0544807060184743,-0.4295468240460905,-0.5894273035809827,0.0133888384161057,-0.017876935929348227,-0.017876935929348227,-0.017876935929348227,-0.017876935929348227
test,1995-07-14,Rudyard Moncayo,Patrick Smith,lose,SUB:Rear Naked Choke,-1.36260052688218,-0.251510960524577,-0.8079262466959231,-0.8414629716033006,-0.0002076067966853,0.0022795382693523,-0.0068799363314831,0.0079815072371929,-0.0231500717449455,0.0044289076165091,0.0050349661106814,-0.0153850937846858,-0.0544807060184743,-1.9125862428257692,-1.7327873536177762,0.0133888384161057,-0.020233405831590008,-0.020233405831590008,-0.020233405831590008,-0.020233405831590008
train,1995-07-14,Paul Varelans,Cal Worsham,win,KO/TKO:Elbow,1.3447602523085116,-0.0641916361099785,-0.0182134665218074,0.0083374769443095,-0.0002076067966853,0.0022795382693523,-0.0068799363314831,0.0079815072371929,-0.0231500717449455,0.0044289076165091,0.0050349661106814,-0.0153850937846858,-0.0544807060184743,0.0051371435272638,-0.017747278562586,0.0133888384161057,-0.02321373311483438,-0.02321373311483438,-0.02321373311483438,-0.02321373311483438
validation,1995-07-14,John Matua,David Abbott,lose,KO/TKO:Punches,-2.716280916477526,-0.2889748254074967,-0.0182134665218074,0.0083374769443095,-0.5951052897707573,-1.1573365018354675,-2.229735580566675,0.0079815072371929,-0.8711137728352338,-2.434684811185189,-2.1696030469472967,-3.2196086951599225,0.129628116480974,0.0051371435272638,-0.017747278562586,0.0133888384161057,-0.14917412779187889,-0.14917412779187889,-0.14917412779187889,-0.14917412779187889
validation,2014-07-06,Frankie Edgar,BJ Penn,win,KO/TKO:Punches,-0.0089201372868341,2.857989824757757,1.1663557037393657,0.0083374769443095,0.6113694504663792,-0.8410775818068804,-0.3099966150908274,-0.1836027209624236,0.6112524009226037,-0.6460014173972768,-0.2277431873997502,0.7435099696989225,-0.0544807060184743,0.2864032401923754,0.5539327464558107,-2.137961221432984,-0.037634288906769876,-0.037634288906769876,-0.037634288906769876,-0.037634288906769876
test,2014-07-06,Matt Van Buren,Corey Anderson,lose,KO/TKO:Punches,-0.0089201372868341,-0.8509327986512921,-0.8079262466959231,0.0083374769443095,-2.71894561590249,-1.7547144618894654,-1.118307758449079,0.0079815072371929,2.04965008647576,-0.0768748830102142,2.8228757717632726,-0.8586018309886952,-0.0544807060184743,0.0051371435272638,-0.017747278562586,0.0133888384161057,-0.25008445317231404,-0.25008445317231404,-0.25008445317231404,-0.25008445317231404
train,2014-07-06,Eddie Gordon,Dhiego Lima,win,KO/TKO:Punches,1.3447602523085116,0.610157931782576,-0.0182134665218074,0.0083374769443095,0.3722984189908175,1.7241336584249938,-0.3436762460640879,-0.5667711773616567,-0.7078022452178451,-0.5646976267705539,-0.7974370894121219,0.1532582536561162,-0.0544807060184743,0.0051371435272638,-0.017747278562586,0.0133888384161057,0.4356603609567085,0.4356603609567085,0.4356603609567085,0.4356603609567085
test,2014-07-06,Derrick Lewis,Guto Inocente,win,KO/TKO:Punches,-0.0089201372868341,-0.0267277712270588,0.3766429235652503,0.0083374769443095,-0.0446859382339992,-0.1734198617465294,-0.4783947699571299,-0.6625632914614651,-1.021862875251285,-1.2964317424110638,-0.1971144829904828,-1.111566852149899,-0.0544807060184743,2.562101658664641,0.5539327464558107,0.0133888384161057,-0.21389347953273485,-0.21389347953273485,-0.21389347953273485,-0.21389347953273485
train,2014-07-06,Dustin Ortiz,Justin Scoggins,win,S-DEC:,-0.0089201372868341,0.5352302020167365,-1.2027826367829808,-2.541063868698521,-0.2281590554129186,-0.9464972218164094,-1.0172688655292974,-0.3751869491620402,-0.4125852529864113,-0.5646976267705539,0.0111607069925347,0.0689365799357151,-1.2813047241179445,-0.8386611464680707,-0.5894273035809827,0.0133888384161057,-0.08721497034474238,-0.08721497034474238,-0.08721497034474238,-0.08721497034474238
test,2014-07-06,Jesse Ronson,Kevin Lee,lose,S-DEC:,-0.0089201372868341,-0.0641916361099785,-1.2027826367829808,0.8581379254919198,-1.518030667095018,-0.524818661778293,-0.613113293850172,-0.2793948350622319,-0.2429925127683536,0.4109478607501254,-0.0991026288808273,0.5748666222581204,1.6718216268151618,0.0051371435272638,-0.017747278562586,1.0890638683406508,0.19827140082752873,0.19827140082752873,0.19827140082752873,0.19827140082752873
test,2014-07-06,Leandro Issa,Jumabieke Tuerxun,win,SUB:Armbar,-0.0089201372868341,0.3853747424850577,0.7714993136523081,2.55773882258714,1.0617125562691812,0.3888182183042923,-0.545754031903651,0.2953578495366178,0.278348133087157,0.7361630232570184,0.0601666340473624,-0.0997067675050869,-0.0544807060184743,0.0051371435272638,-0.017747278562586,0.0133888384161057,-0.010630985429709201,-0.010630985429709201,-0.010630985429709201,-0.010630985429709201
train,2014-07-06,Juan Manuel Puig,Adriano Martins,lose,KO/TKO:Punch,-1.36260052688218,0.1231276883046199,-0.0182134665218074,0.0083374769443095,-0.4616702954588159,-2.8089108619847565,-2.7349300451655827,-0.3751869491620402,1.9303070470630523,-1.2151279517843403,3.086282629682971,-1.1958885258702994,-1.2813047241179445,-1.273345114041425,-0.017747278562586,-1.0622861915084392,-0.5221759358881071,-0.5221759358881071,-0.5221759358881071,-0.5221759358881071
validation,2014-07-06,Patrick Walsh,Daniel Spohn,win,U-DEC:,-0.0089201372868341,-0.5137580147050149,1.9560684839134812,0.8581379254919198,1.6677298221025816,1.899833058440876,2.418053493743272,-0.94993963376089,-0.2681173631710289,-2.434684811185189,0.758501094578657,0.9121533171397246,-1.2813047241179445,0.0051371435272638,-0.017747278562586,0.0133888384161057,-0.46949807806176724,-0.46949807806176724,-0.46949807806176724,-0.46949807806176724
train,2014-07-06,Alexis Dufresne,Sarah Moras,lose,U-DEC:,-0.0089201372868341,-0.1391193658758179,0.7714993136523081,0.0083374769443095,0.4612550818654451,1.021336058361467,0.565673790213945,-0.7583554055612735,-0.6198652688084816,-0.5646976267705539,-0.148108555935655,0.8278316434193235,-0.0544807060184743,0.0051371435272638,-0.017747278562586,0.0133888384161057,0.04961925594762076,0.04961925594762076,0.04961925594762076,0.04961925594762076
test,2017-05-28,Glover Teixeira,Alexander Gustafsson,lose,KO/TKO:Punches,-2.716280916477526,-2.087240339787642,-0.0182134665218074,0.0083374769443095,0.3222602961238394,-0.2085597417497058,-0.7815114487164742,0.4869420777362345,-0.2115864497650098,0.7361630232570184,0.5563516454774927,-0.0153850937846858,-0.0544807060184743,0.1585550144355066,-0.017747278562586,0.0133888384161057,-0.15268710312087924,-0.15268710312087924,-0.15268710312087924,-0.15268710312087924
train,2017-05-28,Volkan Oezdemir,Misha Cirkunov,win,KO/TKO:Punch,1.3447602523085116,-0.1765832307587376,-0.0182134665218074,0.0083374769443095,-2.0462108529131195,-0.3842591417655875,0.1278385875615589,-1.6204844324595482,0.3976911724998644,-0.3207862548903843,0.5624773863593464,-0.184028441225487,-0.0544807060184743,0.0051371435272638,-1.7327873536177762,0.0133888384161057,0.5698919317626682,0.5698919317626682,0.5698919317626682,0.5698919317626682
train,2017-05-28,Ben Saunders,Peter Sobotta,lose,KO/TKO:Knee,-4.069961306072872,-1.0382521230658903,-0.0182134665218074,0.0083374769443095,-0.7396598669420271,0.2833985782947633,-0.3773558770373484,0.7743184200356594,0.6615021017279539,0.8174668138837419,0.4215853460767167,-0.6056368098274922,-1.2813047241179445,0.6188086271602345,-0.017747278562586,0.0133888384161057,-1.678564822879773,-1.678564822879773,-1.678564822879773,-1.678564822879773
train,2017-05-28,Omari Akhmedov,Abdul Razak Alhassan,win,S-DEC:,-0.0089201372868341,0.3104470127192184,2.350924874000539,0.0083374769443095,0.8949188133792546,0.2482586982915869,0.4309552663209032,0.1995657354368095,-0.3811791899830671,-1.1338241611576163,-0.7178024579480267,-0.0153850937846858,-0.0544807060184743,-1.0943575979818088,-0.017747278562586,0.0133888384161057,-0.11609548604056126,-0.11609548604056126,-0.11609548604056126,-0.11609548604056126
train,2017-05-28,Nordine Taleb,Oliver Enkamp,win,U-DEC:,-0.0089201372868341,0.8349411210800942,0.3766429235652503,0.0083374769443095,0.5946900761773863,2.110672338459933,2.451733124716532,0.0079815072371929,0.7808451411406614,1.2239857670173586,-0.5646589359016901,2.429943444106942,0.129628116480974,1.7183033686693072,-0.017747278562586,1.0890638683406508,0.26118633319587836,0.26118633319587836,0.26118633319587836,0.26118633319587836
train,2017-05-28,Jack Hermansson,Alex Nicholson,win,KO/TKO:Punches,-0.0089201372868341,0.7974772561971745,0.3766429235652503,-0.8414629716033006,0.9227177705275756,1.0213360583614668,0.835110838000029,-0.0878106068626152,0.6112524009226034,0.0857326982432324,-0.583036158547251,0.6591882959785224,-0.0544807060184743,0.439821111100618,-0.017747278562586,0.0133888384161057,0.1177158629684481,0.1177158629684481,0.1177158629684481,0.1177158629684481
test,2017-05-28,Damian Stasiak,Pedro Munhoz,lose,U-DEC:,-0.0089201372868341,-0.8134689337683724,-0.4130698566088652,-0.8414629716033006,1.1617888020031373,0.5293777383169975,-1.2867059133153818,0.0079815072371929,-2.2466993323817017,-0.6460014173972772,-1.746926926099408,-0.5213151361070911,-0.0544807060184743,0.1841246595868804,-0.017747278562586,0.0133888384161057,-0.29186510525953135,-0.29186510525953135,-0.29186510525953135,-0.29186510525953135
validation,2017-05-28,Trevor Smith,Chris Camozzi,win,U-DEC:,1.3447602523085116,1.0597243103776124,1.5612120938264236,-0.8414629716033006,0.7948425676452985,0.4590979783106449,0.0941589565882984,0.1995657354368095,-0.1990240245636718,0.8987706045104656,0.2194358969755525,-0.436993462386691,-0.0544807060184743,0.0051371435272638,-0.017747278562586,-1.0622861915084392,-0.14290924762693386,-0.14290924762693386,-0.14290924762693386,-0.14290924762693386
train,2017-05-28,Reza Madadi,Joaquim Silva,lose,S-DEC:,-0.0089201372868341,-0.5512218795879346,1.9560684839134812,-0.8414629716033006,1.6454906563839249,-0.5950984217846458,0.8014312070267685,-0.0878106068626152,-1.0093004500499476,0.5735554420035722,-0.772934125884708,0.9121533171397246,-1.2813047241179445,-1.273345114041425,-1.1611073285993796,1.0890638683406508,-0.1774659399473087,-0.1774659399473087,-0.1774659399473087,-0.1774659399473087
train,2017-05-28,Bojan Velickovic,Nicholas Musoke,win,KO/TKO:Punch,1.3447602523085116,0.1231276883046199,-0.0182134665218074,0.0083374769443095,-0.2726373868502322,0.2131188182884105,-0.916229972609516,0.2953578495366179,-0.8899574106372401,-0.0768748830102137,-0.907700425285484,-0.0153850937846858,1.6718216268151618,-0.2505593079864738,-0.017747278562586,0.0133888384161057,0.21199464274376756,0.21199464274376756,0.21199464274376756,0.21199464274376756
train,2017-05-28,Jessin Ayari,Darren Till,lose,U-DEC:,-1.36260052688218,-0.1391193658758179,-0.8079262466959231,0.8581379254919198,-0.3059961354282177,-1.6141549418767602,-0.6467929248234321,0.2953578495366179,0.7494390781373172,-0.7273052080240006,0.1765557108025781,0.1532582536561152,-1.2813047241179445,0.0051371435272638,-0.017747278562586,0.0133888384161057,-0.44233004338914544,-0.44233004338914544,-0.44233004338914544,-0.44233004338914544
train,2017-05-28,Marcin Held,Damir Hadzovic,lose,KO/TKO:Knee,-1.36260052688218,0.610157931782576,1.5612120938264236,0.8581379254919198,0.933837353386904,-0.3139793817592349,0.0941589565882982,1.0616947623350843,-1.247986528875362,-1.1338241611576163,-0.7545569032391475,-1.2802101995907005,-0.0544807060184743,0.0051371435272638,-0.017747278562586,1.0890638683406508,-0.5075276764734736,-0.5075276764734736,-0.5075276764734736,-0.5075276764734736
validation,2022-03-19,Alexander Volkov,Tom Aspinall,lose,SUB:Straight Armbar,-0.0089201372868341,-0.626149609353774,-0.8079262466959231,-0.8414629716033006,-1.9405748157494995,-1.0519168618259385,-0.9835892345560372,-1.8120686606591647,-1.6122968597141527,-0.6460014173972777,0.1091725611021902,-0.9429235047090964,-0.0544807060184743,-0.6852432755598281,-1.7327873536177762,0.0133888384161057,0.031236064524560604,0.031236064524560604,0.031236064524560604,0.031236064524560604
train,2022-03-19,Dan Hooker,Arnold Allen,lose,KO/TKO:Punches,-0.0089201372868341,-1.337963042129248,-0.0182134665218074,0.0083374769443095,-0.2781971782798966,-0.4896787817751167,0.1615182185348194,-0.0878106068626153,0.8750633301506934,0.4109478607501254,1.450709814228098,-1.3645318733111016,-1.2295415273285626,-0.9920790173763137,-4.59118747870976,1.0890638683406508,-0.10327654759171509,-0.10327654759171509,-0.10327654759171509,-0.10327654759171509
validation,2022-03-19,Paddy Pimblett,Kazula Vargas,win,SUB:Rear Naked Choke,-0.0089201372868341,-0.1765832307587376,0.3766429235652503,0.8581379254919198,0.3167005046941753,0.0022795382693523,0.8687904689732897,1.9238237892333592,0.3160354086911701,-0.5646976267705539,1.052536656907623,-1.364531873311101,-1.2813047241179445,1.7183033686693068,-0.017747278562586,0.0133888384161057,-0.10045060402558997,-0.10045060402558997,-0.10045060402558997,-0.10045060402558997
validation,2022-03-19,Takashi Sato,Gunnar Nelson,lose,U-DEC:,-0.0089201372868341,-1.337963042129248,-1.2027826367829808,-0.8414629716033006,-0.8452959041056474,-0.3491192617624111,-0.2089577221710462,-0.8541475196610817,0.2595044952851504,-1.8655582767981265,0.7401238719330967,-0.5213151361070917,-2.903866484517968,-0.3016985982892214,-0.017747278562586,-1.0622861915084392,0.22734791656623207,0.22734791656623207,0.22734791656623207,0.22734791656623207
train,2022-03-19,Luana Carolina,Molly McCann,lose,KO/TKO:Spinning Back Elbow,-1.36260052688218,-0.8134689337683724,-0.8079262466959231,0.0083374769443095,-0.9286927755506106,-1.22761626184182,1.2729460406524151,0.4869420777362345,-0.7015210326171761,0.0044289076165091,-0.821940052939536,-1.3645318733111016,-0.0544807060184743,0.4653907562519919,0.5539327464558107,0.0133888384161057,-0.31139124305427773,-0.31139124305427773,-0.31139124305427773,-0.31139124305427773
test,2022-03-19,Ilia Topuria,Jai Herbert,win,KO/TKO:Punch,-0.0089201372868341,-0.1016555009928982,0.3766429235652503,0.0083374769443095,1.3619412934710495,1.618714018415465,1.2392664096791548,2.402784359732401,0.5233154245132401,0.6548592326302956,-0.0562224427078532,1.6710483806233334,-0.0544807060184743,1.7183033686693068,1.1256127714742077,0.0133888384161057,0.12267063089349253,0.12267063089349253,0.12267063089349253,0.12267063089349253
train,2022-03-19,Makwan Amirkhani,Mike Grundy,win,SUB:Anaconda Choke,-0.0089201372868341,-0.0267277712270588,-0.4130698566088652,0.8581379254919198,0.049830516070293,0.5293777383169975,-0.4110355080106089,0.6785263059358512,-0.4879598041944368,-0.0768748830102142,-0.8954489435217773,-0.8586018309886958,1.6718216268151618,0.567669336857487,-0.017747278562586,1.0890638683406508,0.0395994800692861,0.0395994800692861,0.0395994800692861,0.0395994800692861
train,2022-03-19,Shamil Abdurakhimov,Sergei Pavlovich,lose,KO/TKO:Punches,-1.36260052688218,-0.1765832307587376,-0.0182134665218074,0.0083374769443095,0.5613313275994012,0.8104967783424085,-0.7141521867699534,0.1037736213370013,-3.578316403723488,-0.5646976267705539,-0.7790598667665612,0.5748666222581214,-1.2813047241179445,-0.2761289531378477,-1.1611073285993796,2.164738898265196,-0.6752980050385512,-0.6752980050385512,-0.6752980050385512,-0.6752980050385512
test,2022-03-19,Paul Craig,Nikita Krylov,win,SUB:Triangle Choke,-0.0089201372868341,-0.6636134742366936,-0.0182134665218074,0.8581379254919198,-0.167001349686612,-0.524818661778293,-0.1079188292512646,0.4869420777362345,-1.285673804479375,-0.7273052080240006,0.2378131196211128,0.2375799273765167,-0.0544807060184743,0.1841246595868804,2.2689728215110008,-1.0622861915084392,-0.4167259909606267,-0.4167259909606267,-0.4167259909606267,-0.4167259909606267
train,2022-03-19,Timur Valiev,Jack Shore,lose,U-DEC:,-2.716280916477526,0.0481999585387805,-0.4130698566088652,0.8581379254919198,-1.0732473527218809,0.0374194182725287,-0.8488707106629952,-0.2793948350622319,0.7494390781373175,-0.4020900455171068,0.6114833134141741,-1.027245178429497,-0.0544807060184743,0.0051371435272638,-1.1611073285993796,0.0133888384161057,-0.9079416380075916,-0.9079416380075916,-0.9079416380075916,-0.9079416380075916
test,2022-03-19,Elise Reed,Cory McKenna,win,S-DEC:,-0.0089201372868341,0.5726940668996563,-1.2027826367829808,0.0083374769443095,-0.61178466405975,1.548434258409112,-0.7141521867699532,-0.4709790632618485,-0.1738991741609966,0.8987706045104652,0.2194358969755523,0.1532582536561162,-0.0544807060184743,-2.551827371610114,-0.5894273035809827,1.0890638683406508,0.050657480780556895,0.050657480780556895,0.050657480780556895,0.050657480780556895
